cell_name,cell_type,Gender,indegree,outdegree,degree,instrength,outstrength,strength,BC_wei,BC_wei_norm,BC_bin,BC_bin_norm,eccentricity,CC_wei,CC_bin,LE_wei,LE_bin
RMDDR,motorneuron,GS,14,3,17,413,38,451,1092,0.00859220092531395,248.384860449199,0.00195437053826519,Inf,0.0233892689151698,0.205223880597015,0.0314382468378792,0.298196517412935
RMDL,motorneuron,GS,11,2,13,109,4,113,0,0,1.53834387000399,1.21041754792118e-05,Inf,0.0147053765020612,0.434210526315789,0.0207190422325945,0.507716049382716
RMDR,motorneuron,GS,19,14,33,177,108,285,10611.5,0.0834946338085796,3916.45792244793,0.0308159280084343,Inf,0.00678755809502003,0.159615384615385,0.0134240862125308,0.38091804029304
RMDVL,motorneuron,GS,14,3,17,356,73,429,491,0.00386334309004501,610.894161510023,0.00480670822325577,Inf,0.0172443437445798,0.130597014925373,0.0186439545949776,0.166355721393035
RMDVR,motorneuron,GS,13,4,17,343,80,423,1369,0.0107717244201051,1013.04478569781,0.00797095635994247,Inf,0.0165989742405835,0.180451127819549,0.0264123893955048,0.352756892230576
RIVL,motorneuron,GS,3,9,12,18,96,114,268,0.00210870865200013,170.225650560206,0.00133938918704723,Inf,0.0178554548565519,0.359375,0.0214462748985116,0.424479166666667
RIVR,motorneuron,GS,15,12,27,54,102,156,348,0.00273817392125389,623.331502011493,0.00490456914685026,Inf,0.00649171898959716,0.26231884057971,0.0124007959416477,0.353732849071832
RMHL,motorneuron,GS,14,9,23,63,24,87,383.5,0.00301749913448525,3495.03180616112,0.0275000142114462,Inf,0.00195223441788993,0.116935483870968,0.0048817496071634,0.278763440860215
RMHR,motorneuron,GS,5,4,9,55,19,74,40,0.000314732634626884,369.854787844736,0.00291013429519353,Inf,0.00390912657270492,0.147058823529412,0.00519368980844797,0.198529411764706
SABD,motorneuron,GS,9,2,11,40,8,48,14,0.00011015642211941,67.7210253095867,0.000532850417883004,Inf,0.00135245762030304,0.0909090909090909,0.00175013119360794,0.118181818181818
SABVL,motorneuron,GS,8,1,9,51,4,55,648,0.00509866868095553,121.452236306356,0.000955624557850661,Inf,0.00265469489896747,0.1,0.00377374794357915,0.138095238095238
SABVR,motorneuron,GS,7,1,8,39,4,43,77,0.000605860321656753,90.8852233764169,0.000715113645047815,Inf,0.00291134880088497,0.12962962962963,0.00500078302499686,0.20679012345679
SMDDL,motorneuron,GS,21,9,30,201,69,270,1576,0.0124004658042992,1394.33221121682,0.010971046259535,Inf,0.0086680051741199,0.188084112149533,0.0152215064626265,0.357441866933689
SMDDR,motorneuron,GS,23,9,32,313,87,400,3536,0.0278223649010166,1359.99367911321,0.0107008598425802,Inf,0.0112097950577617,0.197341513292434,0.023141399482525,0.444639205375402
SMDVL,motorneuron,GS,15,15,30,173,315,488,9184,0.0722626129103327,1610.22657798389,0.0126697713308775,Inf,0.0227675467374761,0.282201405152225,0.0354622631330256,0.360512129380054
SMDVR,motorneuron,GS,15,8,23,154,170,324,2766,0.0217637616844491,324.381495320411,0.00255233606616004,Inf,0.0145852912822708,0.261133603238866,0.0227650479510448,0.445614035087719
SMBDL,motorneuron,GS,6,11,17,48,134,182,2759,0.0217086834733894,1064.62305354101,0.00837679046313703,Inf,0.00535662799968627,0.150375939849624,0.00801017128052518,0.204385964912281
SMBDR,motorneuron,GS,13,13,26,95,116,211,4627,0.0364066975104649,2819.78953200667,0.0221869947125442,Inf,0.00828833407698079,0.239747634069401,0.0173744168943269,0.184634448574969
SMBVL,motorneuron,GS,19,10,29,101,80,181,362,0.0028483303433733,2226.86313377048,0.0175216625261266,Inf,0.00224718707551041,0.109022556390977,0.00473261321212651,0.247046186895811
SMBVR,motorneuron,GS,15,6,21,77,56,133,379,0.00298209171308973,907.30646685224,0.00713897386816039,Inf,0.00257069042286247,0.0942028985507246,0.00271475802498697,0.106280193236715
SIBDL,motorneuron,GS,3,4,7,44,14,58,0,0,247.686560419553,0.00194887609306292,Inf,0.00878224001710249,0.210526315789474,0.00878224001710249,0.210526315789474
SIBDR,motorneuron,GS,4,2,6,56,12,68,0,0,8.2844679505338,6.51848106138372e-05,Inf,0.0128355815634575,0.307692307692308,0.0128355815634575,0.307692307692308
SIBVL,motorneuron,GS,6,2,8,45,27,72,166,0.00130614043370157,34.8893958176707,0.000274520786655893,Inf,0.0199343512716478,0.307692307692308,0.00980122627758529,0.221153846153846
