cell_name,cell_type,Gender,indegree,outdegree,degree,instrength,outstrength,strength,BC_wei,BC_wei_norm,BC_bin,BC_bin_norm,eccentricity,CC_wei,CC_bin,LE_wei,LE_bin
AVHR,interneuron,GS,12,18,30,20,45,65,30.5,0.000957253154227607,223.259633113283,0.0070070815740783,1.4202380952381,0.00751082360826221,0.242424242424242,0.0160143589976747,0.541083916083916
AVJL,interneuron,GS,23,14,37,83,32,115,339.5,0.0106553260937794,259.539171459592,0.00814572755820703,1.48809523809524,0.0117145033307009,0.287556904400607,0.0232662808608077,0.57049822964087
AVJR,interneuron,GS,23,16,39,72,55,127,65.5,0.00205574038039043,461.23624034635,0.0144760605218238,1.41208791208791,0.0122075771305151,0.257493188010899,0.022192569748176,0.488510445049954
AVKL,interneuron,GS,10,14,24,58,32,90,200,0.00627706986378758,164.841322441032,0.00517360248700747,1.51666666666667,0.0101414715850304,0.208791208791209,0.0217408509461021,0.458272283272283
AVKR,interneuron,GS,12,17,29,76,37,113,188,0.00590044567196033,344.91357989987,0.0108252331900028,1.45833333333333,0.0105896404503019,0.218204488778055,0.023081276431802,0.504239401496259
AVL,interneuron,GS,12,7,19,36,14,50,12,0.000376624191827255,116.937407323805,0.00367012137730854,1.70833333333333,0.00810934446377746,0.215976331360947,0.0163046909987741,0.449457593688363
AVM,sensory,GS,2,17,19,3,87,90,28,0.000878789780930262,54.8839896096267,0.00172255318591509,1.39835055643879,0.0164246605324135,0.281065088757396,0.0277808716166294,0.521400394477318
AWAL,sensory,GS,4,8,12,18,54,72,532,0.016697005837675,18.0175072576125,0.000565485759136669,1.25538302277433,0.0240562533816232,0.296875,0.0355770619437068,0.471484375
AWAR,sensory,GS,11,13,24,21,93,114,168.5,0.00528843136024104,104.554782200537,0.00328148836232931,1.27774509803922,0.0170591142311304,0.312962962962963,0.0303397953765643,0.560030864197531
AWBL,sensory,GS,9,16,25,28,74,102,48,0.00150649676730902,152.871687534994,0.00479793131426132,1.27754578754579,0.0135313387087596,0.249152542372881,0.0274657763550808,0.543559322033898
AWBR,sensory,GS,8,15,23,19,40,59,0,0,88.6713018518233,0.00278297978318446,1.36274509803922,0.0141333928892771,0.330645161290323,0.0233456186090011,0.596942204301075
AWCL,sensory,GS,12,14,26,57,67,124,265,0.00831711756951855,120.141035054938,0.00377066835273799,1.27228468049364,0.0210214330670123,0.34012539184953,0.0336670184906458,0.585841170323929
