cell_name,cell_type,Gender,indegree,outdegree,degree,instrength,outstrength,strength,BC_wei,BC_wei_norm,BC_bin,BC_bin_norm,eccentricity,CC_wei,CC_bin,LE_wei,LE_bin
AVAR,interneuron,GS,73,63,136,1122,975,2097,26753,0.210501054354326,12410.5172955788,0.0976498701380007,Inf,0.0044353472911197,0.115911081909768,0.014840763196037,0.45719852220345
PVCL,interneuron,GS,36,31,67,286,164,450,4644,0.0365404588801813,1243.36143618111,0.0097831605150687,Inf,0.00424576055704669,0.215360072926162,0.00959715681148331,0.53084548769371
PVCR,interneuron,GS,36,42,78,387,309,696,3307,0.0260205205677777,1993.58175328267,0.0156861309388684,Inf,0.00522322408709486,0.222521008403361,0.0111957302765533,0.562997198879552
RIPL,interneuron,GS,8,0,8,169,0,169,0,0,0,0,Inf,0.00998966793571554,0.214285714285714,0.0110112698366269,0.223214285714286
RIPR,interneuron,GS,15,1,16,217,1,218,0,0,111.851593702567,0.000880083669330622,Inf,0.00486152034500083,0.168067226890756,0.010874500214318,0.420728291316527
URADL,motorneuron,GS,2,1,3,14,16,30,0,0,35.4967357127743,0.000279299528788392,Inf,0.00615384615384615,0.166666666666667,0.00615384615384615,0.166666666666667
URADR,motorneuron,GS,2,3,5,15,28,43,1,7.86831586567211e-06,31.7732915775605,0.000250002294224345,Inf,0.0075260425632989,0.333333333333333,0.0065263783792945,0.277777777777778
URAVL,motorneuron,GS,3,6,9,64,63,127,579,0.00455575488622415,25.5393726042609,0.000200951850661417,Inf,0.0106264403326024,0.338235294117647,0.0101117017860403,0.436274509803921
URAVR,motorneuron,GS,3,3,6,52,49,101,424,0.00333616592704498,1.33560606060606,1.05089703569545e-05,Inf,0.0161707904435834,0.571428571428571,0.0172130812177688,0.56547619047619
RMEL,motorneuron,GS,7,5,12,35,8,43,0,0,48.8228199132805,0.000384153368530517,Inf,0.00253307052663921,0.341269841269841,0.00336098230752046,0.13953488372093
RMER,motorneuron,GS,15,5,20,72,10,82,352,0.00276964718471658,245.215632836052,0.00192943405435473,Inf,0.00276324755764111,0.298387096774194,0.00498543430924711,0.280666666666667
RMED,motorneuron,GS,11,8,19,109,35,144,53,0.000417020740880622,419.593691387611,0.00330149569908107,Inf,0.0022665067104336,0.173652694610778,0.00433514546477811,0.273702594810379
RMEV,motorneuron,GS,11,5,16,65,19,84,0,0,262.508017994407,0.00206549600285153,Inf,0.00301746033966013,0.193965517241379,0.00337847624175698,0.235632183908046
RMDDL,motorneuron,GS,13,3,16,343,48,391,672,0.00528750826173166,132.688191675083,0.0010440326037444,Inf,0.0154836918446782,0.333333333333333,0.0241186578147672,0.562678062678063
RMDDR,motorneuron,GS,16,6,22,444,69,513,1800,0.0141629685582098,237.535298781762,0.0018690027600617,Inf,0.0132996472502537,0.241150442477876,0.0227800034519973,0.484882005899705
RMDL,motorneuron,GS,11,2,13,109,4,113,0,0,0.7329579519208,5.76714468196897e-06,Inf,0.00976211425980613,0.473684210526316,0.0145535391568563,0.636574074074074
RMDR,motorneuron,GS,22,18,40,226,157,383,6680,0.0525603499826897,2132.34645738087,0.0167779754617196,Inf,0.00545634715625046,0.19921875,0.0117105620009353,0.496223958333333
RMDVL,motorneuron,GS,15,5,20,366,83,449,443,0.00348566392849275,470.50106266285,0.00370205097616569,Inf,0.0109209843798587,0.17741935483871,0.0125895415875147,0.239560931899642
RMDVR,motorneuron,GS,16,7,23,359,96,455,311,0.00244704623422403,374.1965123127,0.00294429635470919,Inf,0.00909443903437453,0.198380566801619,0.017224541614119,0.466025641025641
RIVL,motorneuron,GS,7,10,17,50,127,177,111,0.000873383061089604,75.939742811878,0.00059751788320176,Inf,0.0128354753860463,0.431297709923664,0.0170869898149116,0.588804071246819
RIVR,motorneuron,GS,16,16,32,103,152,255,869,0.00683756648726907,741.621980348567,0.0058353159943078,Inf,0.00485158200107042,0.250513347022587,0.0100747128278382,0.375675160774692
RMHL,motorneuron,GS,19,13,32,93,54,147,721,0.00567305573914959,2557.68785918365,0.0201246959618516,Inf,0.00159156218033095,0.125773195876289,0.00340877974208663,0.292187039764359
RMHR,motorneuron,GS,8,6,14,75,39,114,241,0.00189626412362698,196.103631850342,0.00154300531780397,Inf,0.00300112581605577,0.162790697674419,0.00359606132457317,0.188953488372093
SABD,motorneuron,GS,9,2,11,40,8,48,0,0,36.2762787145079,0.000285433219356906,Inf,0.00098378503489037,0.118181818181818,0.00138797234698769,0.166666666666667
SABVL,motorneuron,GS,8,1,9,51,4,55,0,0,26.2314488529177,0.000206397325188979,Inf,0.00245540430911947,0.157142857142857,0.00424326324947049,0.226190476190476
SABVR,motorneuron,GS,7,1,8,39,4,43,0,0,20.4414289358895,0.000160839619613269,Inf,0.00293126093457307,0.185185185185185,0.00451260656181905,0.240740740740741
SMDDL,motorneuron,GS,22,12,34,211,79,290,784,0.00616875963868694,493.436091818594,0.00388251102995148,Inf,0.00591512329070546,0.235934664246824,0.0119999409577019,0.524464177685593
SMDDR,motorneuron,GS,25,10,35,322,96,418,3163,0.0248874830831209,409.294887474739,0.00322046145685597,Inf,0.00783746848456741,0.252559726962457,0.0153159967335773,0.517491467576792
SMDVL,motorneuron,GS,20,17,37,222,364,586,7650,0.0601926163723917,920.181959632587,0.00724028231228234,Inf,0.0135891334576017,0.324655436447167,0.0231162347920181,0.541795311606632
SMDVR,motorneuron,GS,17,12,29,210,226,436,3426,0.0269568501557927,959.077985540426,0.00754632853004459,Inf,0.0105157078657398,0.252525252525253,0.0166654345587633,0.466077441077441
SMBDL,motorneuron,GS,8,13,21,53,139,192,1219,0.0095914770402543,848.66839884616,0.00667759102733579,Inf,0.00323510404453105,0.170731707317073,0.00692827347060781,0.369291521486643
SMBDR,motorneuron,GS,16,16,32,102,123,225,1616,0.0127151984389261,1332.52284979101,0.0104847106803812,Inf,0.00422086664595643,0.241237113402062,0.00951275237376322,0.383319327731093
SMBVL,motorneuron,GS,21,12,33,121,100,221,1071,0.00842696629213483,946.967771633589,0.00745104154182473,Inf,0.00161352255168535,0.128131021194605,0.00395015816840649,0.340772089182494
SMBVR,motorneuron,GS,18,9,27,90,69,159,645,0.00507506373335851,700.940497578215,0.00551522123798678,Inf,0.00165885623931219,0.118840579710145,0.00372187216141958,0.300515873015873
SIBDL,motorneuron,GS,7,8,15,84,54,138,647,0.00509080036508986,316.419682148042,0.00248969000525637,Inf,0.00456106854893133,0.212121212121212,0.00539936340968394,0.303030303030303
SIBDR,motorneuron,GS,6,4,10,76,32,108,3,2.36049475970163e-05,26.8164019435752,0.000210999920872873,Inf,0.00910747665061309,0.317073170731707,0.0114054913311609,0.384146341463415
SIBVL,motorneuron,GS,11,7,18,80,62,142,337,0.0026516224467315,383.223582231157,0.00301532419216911,Inf,0.00326445275790208,0.160958904109589,0.00219075124908152,0.154680365296804
SIBVR,motorneuron,GS,15,12,27,93,63,156,214,0.00168381959525383,901.090766257909,0.00709006677255774,Inf,0.00172808631517323,0.102941176470588,0.00216976355179446,0.126470588235294
SIADL,motorneuron,GS,6,4,10,42,26,68,1,7.86831586567211e-06,60.336065390847,0.000474743220587031,Inf,0.00897961950288742,0.414634146341463,0.0110138334206723,0.573170731707317
SIADR,motorneuron,GS,12,5,17,70,44,114,763,0.00600352500550782,489.604743832453,0.00385236477380522,Inf,0.00745758219339837,0.320610687022901,0.0115691869511947,0.592748091603053
SIAVL,motorneuron,GS,14,6,20,97,18,115,0,0,201.088032967006,0.00158222416019109,Inf,0.00347437911288599,0.176630434782609,0.00503115884754045,0.309465579710145
SIAVR,motorneuron,GS,13,6,19,134,17,151,8,6.29465269253769e-05,561.359189047585,0.00441695141352394,Inf,0.00555709090976127,0.198795180722892,0.00694544734247056,0.324146586345382
DA01,motorneuron,GS,9,7,16,75,42,117,584,0.00459509646555251,246.42270420264,0.00193893167313946,Inf,0.00992257242146559,0.460869565217391,0.0142685146652534,0.689130434782609
DA02,motorneuron,GS,12,10,22,69,60,129,7,5.50782110597048e-05,476.874459901344,0.00375219887877556,Inf,0.00734120563826546,0.377232142857143,0.0107523193340807,0.587797619047619
DA03,motorneuron,GS,14,10,24,79,84,163,1196,0.00941050577534385,1014.41732651218,0.00798175594460844,Inf,0.00615624441244463,0.3,0.00947158061292119,0.504166666666667
DA04,motorneuron,GS,11,7,18,47,49,96,313,0.00246278286595537,150.56878066859,0.00118472272580957,Inf,0.00774514649608395,0.412751677852349,0.0119145239564638,0.658836689038031
DA05,motorneuron,GS,12,12,24,83,88,171,331,0.00260441255153747,59.6893287888292,0.000469654492720464,Inf,0.0153956054619589,0.629213483146067,0.0184909425762115,0.737668161434978
DA06,motorneuron,GS,17,16,33,181,164,345,335,0.00263588581500016,481.491568748262,0.00378852774956931,Inf,0.0102588002586591,0.369439071566731,0.0146280077875488,0.630109606705352
DA07,motorneuron,GS,12,13,25,92,77,169,0,0,65.8254193590449,0.000517935191507293,Inf,0.012017563940227,0.51027397260274,0.0171970306614733,0.738869863013699
DA08,motorneuron,GS,21,17,38,121,81,202,168,0.00132187706543291,307.315757815687,0.00241805745299222,Inf,0.00564979132972696,0.275862068965517,0.0111387545857697,0.589846743295019
DA09,motorneuron,GS,16,18,34,134,45,179,0,0,242.06498483934,0.00190464376073505,Inf,0.00616945543899299,0.364298724954463,0.00982832889883824,0.64996964177292
PDA,motorneuron,GS,17,14,31,83,86,169,0,0,142.134569017659,0.00111835968446212,Inf,0.00629123687923425,0.364745011086475,0.010779921579389,0.647450110864745
DB01,motorneuron,GS,8,9,17,32,104,136,194,0.00152645327794039,256.958756580013,0.00202183266122189,Inf,0.00576323655954173,0.330769230769231,0.00880355655421479,0.563461538461538
DB02,motorneuron,GS,9,14,23,39,115,154,13,0.000102288106253737,211.778277058195,0.0016663383773817,Inf,0.00516505535956018,0.297570850202429,0.00945555455469953,0.57419028340081
DB03,motorneuron,GS,16,17,33,60,91,151,604,0.00475246278286596,580.724215506545,0.00456932155845014,Inf,0.00341462012663819,0.271676300578035,0.00686089929673721,0.569107257546564
DB04,motorneuron,GS,12,11,23,34,42,76,0,0,98.0609519852967,0.000771574544308821,Inf,0.00587849359537104,0.545081967213115,0.00726908160025327,0.689207650273224
DB05,motorneuron,GS,11,19,30,51,101,152,8,6.29465269253769e-05,239.938092926695,0.00188790870335422,Inf,0.00405474056132322,0.306338028169014,0.00740769222464297,0.582179186228482
DB06,motorneuron,GS,20,17,37,138,86,224,38,0.00029899600289554,226.085416029962,0.00177891146594563,Inf,0.00754594514809658,0.382442748091603,0.0128007105609522,0.66882951653944
DB07,motorneuron,GS,21,11,32,190,64,254,620,0.00487835583671671,116.536904486602,0.000916949174508248,Inf,0.0062619171467423,0.336065573770492,0.0116085297360307,0.625358606557377
AS01,motorneuron,GS,11,6,17,48,39,87,681,0.00535832310452271,191.916713999289,0.00151006132564826,Inf,0.00445581481062312,0.345864661654135,0.00820771257469011,0.449029126213592
AS02,motorneuron,GS,11,6,17,40,38,78,8,6.29465269253769e-05,99.9051375282506,0.000786085178675688,Inf,0.00424504015338429,0.314393939393939,0.00799208690287471,0.608901515151515
AS03,motorneuron,GS,5,2,7,14,24,38,3,2.36049475970163e-05,22.010464694918,0.000173185288569839,Inf,0.00289379234682896,0.19047619047619,0.00315305852145266,0.19047619047619
AS04,motorneuron,GS,9,3,12,29,29,58,3,2.36049475970163e-05,47.0407727826986,0.000370131658819584,Inf,0.00566447306237507,0.438461538461538,0.00890929004047306,0.676282051282051
AS05,motorneuron,GS,6,2,8,16,15,31,1,7.86831586567211e-06,17.7427230269753,0.000139605349093376,Inf,0.00620017198909051,0.537037037037037,0.00674895010437465,0.588888888888889
AS06,motorneuron,GS,2,1,3,4,20,24,0,0,5.27649131621875,4.15171003384851e-05,Inf,0.00422695928185493,0.166666666666667,0.00422695928185493,0.166666666666667
AS07,motorneuron,GS,8,7,15,86,89,175,330,0.0025965442356718,34.6047296586775,0.000272280943400666,Inf,0.0180999303510589,0.454545454545455,0.021512367357889,0.618686868686869
AS08,motorneuron,GS,6,4,10,43,42,85,0,0,9.311285952109,7.32641389867891e-05,Inf,0.0170340900536751,0.595238095238095,0.0200129660944946,0.738095238095238
AS09,motorneuron,GS,8,6,14,59,55,114,0,0,47.5854324928303,0.000374417213458206,Inf,0.012034657387898,0.5,0.0139340058073726,0.580426356589147
AS10,motorneuron,GS,9,8,17,37,40,77,0,0,183.758154298069,0.00144586720091012,Inf,0.00660497356982634,0.376923076923077,0.00932500532789637,0.564102564102564
AS11,motorneuron,GS,30,15,45,209,67,276,4269,0.0335898404305542,535.546871138719,0.00421385194299184,Inf,0.0047128849023849,0.266632548618219,0.00978346131596971,0.594293756397134
PDB,motorneuron,GS,50,49,99,623,351,974,4699.5,0.0369771504107261,2046.18086433807,0.0160999973589059,Inf,0.005787904235212,0.261063785580719,0.0135625920168736,0.584478963700657
DD01,motorneuron,GS,15,5,20,161,18,179,360,0.00283259371164196,41.4713116710502,0.000326309379591557,Inf,0.00669902913855266,0.367567567567568,0.0116575101318428,0.633738738738739
DD02,motorneuron,GS,16,6,22,119,16,135,1,7.86831586567211e-06,134.794685983659,0.00106060716633352,Inf,0.0039494565425131,0.288888888888889,0.00746304958678324,0.577592592592593
DD03,motorneuron,GS,11,8,19,71,13,84,0,0,918.741717761086,0.0072289500343144,Inf,0.00282756631217403,0.289634146341463,0.00537027280525428,0.553048780487805
DD04,motorneuron,GS,18,14,32,137,67,204,439,0.00345419066503006,402.178409066874,0.00316446675689165,Inf,0.00541269580149707,0.336099585062241,0.00999228903204949,0.617116182572614
DD05,motorneuron,GS,28,19,47,282,96,378,9034,0.0710823655304819,572.843274583897,0.00450731182595205,Inf,0.00550515066369076,0.273069679849341,0.0106506248534147,0.594083490269931
DD06,motorneuron,GS,37,12,49,309,35,344,23,0.000180971264910459,199.361849615189,0.00156864200433693,Inf,0.00445083113162746,0.262027491408935,0.00972918891885901,0.586519186712486
VA01,motorneuron,GS,8,5,13,57,37,94,706,0.00555503100116451,397.962148501181,0.00313129188698881,Inf,0.010779373618805,0.425675675675676,0.015594397429307,0.672297297297297
VA02,motorneuron,GS,10,10,20,56,70,126,2909,0.0228889308532402,407.313591060511,0.0032048719908453,Inf,0.00599767001893853,0.361413043478261,0.00935908615295387,0.615942028985507
VA03,motorneuron,GS,13,11,24,56,63,119,1,7.86831586567211e-06,713.774952344157,0.00561620678204889,Inf,0.00509158342784372,0.307407407407407,0.00914898654772312,0.589444444444444
VA04,motorneuron,GS,11,8,19,53,54,107,540,0.00424889056746294,445.283374618621,0.00350363024123172,Inf,0.00518717939520496,0.307926829268293,0.00860806299409693,0.549339430894309
VA05,motorneuron,GS,8,5,13,24,23,47,0,0,169.566119984344,0.00133419979215328,Inf,0.00578535017852946,0.385135135135135,0.00838213535113426,0.624211711711712
VA06,motorneuron,GS,8,10,18,40,48,88,1137,0.00894627513926919,249.509083734428,0.00196321628217691,Inf,0.00448820153720135,0.297945205479452,0.00707956929904683,0.53824200913242
VA07,motorneuron,GS,5,9,14,27,38,65,190,0.0014949800144777,84.0857758770276,0.000661613444410566,Inf,0.00688730353504561,0.377906976744186,0.00941820620348426,0.545058139534884
VA08,motorneuron,GS,5,10,15,25,32,57,481,0.00378465993138829,47.2746442995545,0.00037197183378619,Inf,0.00577066010093482,0.325,0.00745754314372963,0.459166666666667
VA09,motorneuron,GS,20,19,39,195,150,345,162,0.00127466717023888,221.028337676776,0.00173912077610531,Inf,0.00990714498008477,0.399449035812672,0.0143076566783947,0.684573002754821
VA10,motorneuron,GS,21,23,44,274,281,555,5085,0.0400103861769427,329.104666969968,0.00258949947258653,Inf,0.0111754440549395,0.36505376344086,0.0183487942706471,0.660483870967742
VA11,motorneuron,GS,19,20,39,141,157,298,1200,0.00944197903880653,303.042242955605,0.00238443208821645,Inf,0.00806452237267577,0.365331491712707,0.0126726035646109,0.665860957642726
VA12,motorneuron,GS,29,35,64,163,341,504,288,0.00226607496931357,711.75141466456,0.00560028494841973,Inf,0.00596090940156848,0.276857429718876,0.0128071552141852,0.612115127175368
VB01,motorneuron,GS,5,10,15,10,41,51,2,1.57366317313442e-05,223.913659605467,0.0017618234004144,Inf,0.00281284648342232,0.331683168316832,0.00408539267661418,0.472359735973597
VB02,motorneuron,GS,10,11,21,42,98,140,164,0.00129040380197023,609.540279070739,0.0047960554485785,Inf,0.00678582858892089,0.425,0.00988835845963929,0.663333333333333
VB03,motorneuron,GS,8,9,17,38,81,119,58,0.000456362320208982,235.380933065521,0.00185205153011614,Inf,0.00631747548553422,0.434108527131783,0.00964724712184433,0.683139534883721
VB04,motorneuron,GS,10,12,22,17,38,55,2,1.57366317313442e-05,284.849464832735,0.00224128556347162,Inf,0.00319441502535057,0.346846846846847,0.00499416224193874,0.616891891891892
VB05,motorneuron,GS,12,15,27,42,82,124,15,0.000118024737985082,583.586541249703,0.00459184324150775,Inf,0.00401005862557778,0.335294117647059,0.00747680415234129,0.624093137254902
VB06,motorneuron,GS,22,24,46,126,143,269,271,0.00213231359959714,511.93904846641,0.00402809813730534,Inf,0.00600083301076987,0.330541871921182,0.0108692484760679,0.634852216748768
VB07,motorneuron,GS,16,18,34,82,126,208,688,0.00541340131558241,158.144212341605,0.00124432861503167,Inf,0.00640342280187247,0.387773722627737,0.0107301796260671,0.674954379562044
VB08,motorneuron,GS,25,29,54,188,268,456,7826,0.0615774399647499,778.542958042183,0.0061258219088706,Inf,0.00731909267627233,0.353338068181818,0.0131016842414137,0.62493609406953
VB09,motorneuron,GS,29,27,56,197,235,432,1804,0.0141944418216725,556.471727006237,0.00437849531840114,Inf,0.00716745592338783,0.331353135313531,0.0128079913999779,0.631650165016502
VB10,motorneuron,GS,27,25,52,138,131,269,460,0.00361942529820917,523.617967304619,0.00411999155969392,Inf,0.0054935570558109,0.345092024539877,0.00966181361504488,0.634585889570552
VB11,motorneuron,GS,21,19,40,103,79,182,25.5,0.000200642054574639,285.981019930482,0.0022501889964001,Inf,0.00541473312928739,0.414041994750656,0.00878131146817527,0.678915135608049
VD01,motorneuron,GS,5,4,9,32,19,51,354,0.00278538381644793,10.5833479456463,8.32731245526575e-05,Inf,0.00615801011336529,0.53030303030303,0.00810853066314382,0.674242424242424
VD02,motorneuron,GS,12,7,19,131,36,167,2109,0.0165942781607025,31.1519145399912,0.000245113103421075,Inf,0.00885660945901301,0.5,0.0137148298722079,0.669211195928753
VD03,motorneuron,GS,12,7,19,151,32,183,731,0.00575173889780631,52.902269306478,0.00041625176491422,Inf,0.00673552936964879,0.38719512195122,0.0114424308736401,0.638262195121951
VD04,motorneuron,GS,13,5,18,100,12,112,7,5.50782110597048e-05,39.722191831629,0.000312546752208078,Inf,0.00461255374882836,0.314189189189189,0.00777386613283451,0.559121621621622
VD05,motorneuron,GS,13,8,21,92,19,111,363,0.00285619865923898,444.654037489801,0.00349867841791617,Inf,0.00248816387497889,0.253694581280788,0.00415366862925591,0.443144499178982
VD06,motorneuron,GS,13,5,18,132,31,163,1070,0.00841909797626916,390.39530035631,0.00307175353567738,Inf,0.00490772049733413,0.283783783783784,0.00907991610471266,0.539414414414414
VD07,motorneuron,GS,12,7,19,126,28,154,1444,0.0113618481100305,86.1419850700348,0.000677792347827045,Inf,0.00414137073996937,0.278787878787879,0.00887404484516293,0.56
VD08,motorneuron,GS,17,12,29,173,104,277,3400,0.0267522739432852,266.582159572619,0.00209755263567037,Inf,0.00634255273052317,0.287341772151899,0.0105549393197001,0.54542194092827
VD09,motorneuron,GS,23,15,38,246,158,404,2268,0.0178453403833444,262.479900491303,0.00206527476545576,Inf,0.00647041600441779,0.263081395348837,0.0113155372754105,0.520603197674419
VD10,motorneuron,GS,20,16,36,135,67,202,689,0.00542126963144809,206.135563533242,0.00162193972502787,Inf,0.0057841555804064,0.337133550488599,0.00972022308323515,0.602660152008686
VD11,motorneuron,GS,19,13,32,133,53,186,561,0.00441412520064205,107.606948596494,0.000846685460898353,Inf,0.00557330853955035,0.371900826446281,0.00921688509684864,0.620678374655647
VD12,motorneuron,GS,16,12,28,91,43,134,4,3.14732634626884e-05,71.6583316448838,0.000563830387789033,Inf,0.00441422244508194,0.313513513513514,0.00762060938678019,0.590923423423423
VD13,motorneuron,GS,19,16,35,180,61,241,145,0.00114090580052246,139.818582396122,0.00110013677018319,Inf,0.00684450887515653,0.417383820998279,0.0115086696465255,0.645954692556634
CEMDL,sensory,MS,3,7,10,9,44,53,0,0,256.928502521874,0.00202159461273624,Inf,0.00396884694733721,0.267441860465116,0.00374022571214208,0.290697674418605
CEMDR,sensory,MS,4,9,13,11,48,59,0,0,99.1167449253145,0.000779881856649628,Inf,0.005466081065559,0.452702702702703,0.0064166786703978,0.394230769230769
CEMVL,sensory,MS,8,13,21,30,68,98,32,0.000251786107701508,719.420037509108,0.00566062409521534,Inf,0.00440920401356568,0.308823529411765,0.00826272196205454,0.315010040160643
CEMVR,sensory,MS,13,23,36,54,194,248,3180,0.0250212444528373,2451.57581360117,0.0192897728700561,Inf,0.00309216488643357,0.173633440514469,0.00718931988393641,0.442309753483387
MCML,interneuron,MS,9,16,25,52,59,111,0,0,885.914437146919,0.00697065462143108,Inf,0.00226327822075383,0.164965986394558,0.00382510967744489,0.339002267573696
MCMR,interneuron,MS,12,10,22,113,94,207,138,0.00108582758946275,620.554903661185,0.00488272199399793,Inf,0.00797232749382803,0.319383259911894,0.0112497310054065,0.400534759358289
R1AL,sensory,MS,20,11,31,145,109,254,252,0.00198281559814937,293.326867538669,0.00230798844568241,Inf,0.00720687420280838,0.363736263736264,0.011475401189058,0.586691855583543
R1AR,sensory,MS,4,3,7,39,23,62,0,0,0.628045854830486,4.94166316393231e-06,Inf,0.0276489669885352,1.05263157894737,0.0189062949099119,0.87719298245614
R1BL,sensory,MS,7,9,16,34,63,97,0,0,18.6139181639384,0.000146460187611639,Inf,0.0101534542757652,0.552631578947368,0.0129061735455944,0.70906432748538
R1BR,sensory,MS,23,46,69,258,573,831,1668,0.0131243508639411,1204.30735706378,0.00947587068473062,Inf,0.00907968684814617,0.325666380051591,0.0165849340012168,0.617757755474452
R2AL,sensory,MS,21,24,45,176,273,449,1582,0.0124476756994933,819.555678210823,0.00644852294566789,Inf,0.00753991155598617,0.338144329896907,0.0136660312731764,0.547831825037707
R2AR,sensory,MS,19,16,35,232,192,424,533,0.00419381235640324,423.147948271303,0.0033294617149097,Inf,0.0124379048324312,0.444922547332186,0.0183581042924304,0.645954692556634
R2BL,sensory,MS,20,38,58,178,524,702,2244,0.0176565008025682,478.146371336003,0.00376220667969662,Inf,0.00864115651924025,0.297553516819572,0.0157356799276068,0.579284307288247
R2BR,sensory,MS,27,33,60,171,508,679,349,0.00274604223711957,291.517681237468,0.00229375319640472,Inf,0.00912813936901687,0.339142857142857,0.0170487553620462,0.616483068135455
R3AL,sensory,MS,24,10,34,184,105,289,830,0.00653070216850785,512.120718191238,0.00402952757208351,Inf,0.00584585977701469,0.330922242314647,0.0105164813759399,0.634041591320072
R3AR,sensory,MS,17,8,25,146,95,241,42,0.000330469266358229,244.883401610727,0.00192681995413344,Inf,0.00707464577763247,0.341296928327645,0.0115537611953766,0.591581342434585
R3BL,sensory,MS,25,30,55,253,404,657,1968,0.0154848456236427,472.818209696567,0.00372028302093418,Inf,0.00905675029226008,0.351158038147139,0.0176099478182326,0.627600342633382
R3BR,sensory,MS,26,43,69,170,442,612,99,0.000778963270701539,664.224477620973,0.00522632799563287,Inf,0.00582416418718763,0.286881720430108,0.0128597621712541,0.5963030579644
R4AL,sensory,MS,18,19,37,273,257,530,292,0.00229754823277626,106.134302796118,0.000835098218582743,Inf,0.0130188907734774,0.446236559139785,0.0206418521789636,0.663080895008606
R4AR,sensory,MS,16,19,35,232,277,509,1180.5,0.00928854687942593,284.495901542731,0.00223850361582736,Inf,0.0132491385160243,0.417525773195876,0.0201541123353654,0.607719638242894
R4BL,sensory,MS,17,29,46,94,186,280,65,0.000511440531268687,167.748028179929,0.00131989447156335,Inf,0.00630667805593816,0.345588235294118,0.0111441515901715,0.621936274509804
R4BR,sensory,MS,20,24,44,103,271,374,83,0.000653070216850785,175.699532897153,0.00138245942228585,Inf,0.00880736525502234,0.41031149301826,0.014408055035846,0.637003148366785
R5AL,sensory,MS,11,12,23,73,80,153,3,2.36049475970163e-05,55.0973570759632,0.000433523408837403,Inf,0.00819481730673741,0.406122448979592,0.0125935086738142,0.657142857142857
R5AR,sensory,MS,13,17,30,140,149,289,95,0.000747490007238851,420.232192207958,0.00330651962521605,Inf,0.00821385629229696,0.385342789598109,0.0130657433033852,0.66016548463357
R5BL,sensory,MS,7,13,20,32,41,73,0,0,63.1745034336234,0.000497076947672737,Inf,0.00477772497329901,0.401639344262295,0.00776016238951396,0.628506375227687
R5BR,sensory,MS,21,30,51,164,242,406,828,0.00651496553677651,510.316453148084,0.00401533104481859,Inf,0.00789519099651964,0.363564041368337,0.0133118557905363,0.65612569610183
R6AL,sensory,MS,15,16,31,182,135,317,368,0.00289554023856734,57.1007795644318,0.000449286969789064,Inf,0.0149730290437569,0.586092715231788,0.0193289774238719,0.738607594936709
R6AR,sensory,MS,25,19,44,279,264,543,2017,0.0158703931010606,300.357293879506,0.00236330606080246,Inf,0.0127446398322854,0.474785407725322,0.0190521091039413,0.68283215408805
R6BL,sensory,MS,12,10,22,73,124,197,0,0,58.6705736655361,0.000461638605620622,Inf,0.0103753588607966,0.482222222222222,0.0132673451034186,0.678851851851852
R6BR,sensory,MS,12,12,24,167,201,368,467,0.00367450350926888,134.376325994958,0.00105731537779685,Inf,0.0146739878195604,0.345149253731343,0.0193175276421418,0.548041044776119
R7AL,sensory,MS,21,24,45,162,166,328,332,0.00261228086740314,125.461353441724,0.000987169557814214,Inf,0.0107771486002033,0.50256937307297,0.015638523787888,0.710447200300639
R7AR,sensory,MS,25,31,56,278,334,612,596,0.00468951625594058,210.165960495239,0.0016536521613889,Inf,0.0120398979244648,0.41688654353562,0.0190678312774731,0.64921875
R7BL,sensory,MS,32,36,68,271,408,679,2192.5,0.0172512825354861,414.071845850349,0.00325804807423244,Inf,0.00981900748306372,0.387605508662817,0.0164305762800614,0.658349064023911
R7BR,sensory,MS,26,33,59,257,434,691,1526,0.0120070500110156,302.715805426463,0.00238186357462675,Inf,0.0114599940944078,0.410059171597633,0.0177759961183448,0.668411590524535
R8AL,sensory,MS,21,19,40,322,211,533,2047,0.0161064425770308,74.0853656705074,0.000582927058119373,Inf,0.0127452771266324,0.370925684485007,0.0206826906178354,0.654335071707953
R8AR,sensory,MS,20,14,34,331,180,511,112,0.000881251376955276,54.2044514470378,0.000426497745310781,Inf,0.0155746093010294,0.437272727272727,0.0230482027169776,0.700984848484849
R8BL,sensory,MS,13,20,33,81,164,245,107,0.000841909797626916,86.3960368132161,0.00067979130718862,Inf,0.00913199360551819,0.467117988394584,0.0135839544659578,0.709058671824629
R8BR,sensory,MS,12,24,36,88,199,287,24,0.000188839580776131,33.3778543775937,0.000262627501161314,Inf,0.00947443812731818,0.45718901453958,0.0139229751406025,0.676724137931035
R9AL,sensory,MS,19,27,46,164,224,388,237,0.00186479086016429,244.295202992018,0.00192219182160969,Inf,0.0080908952657616,0.321428571428571,0.0149619691111667,0.614481409001957
R9AR,sensory,MS,25,31,56,108,256,364,4,3.14732634626884e-05,257.733183861535,0.0020279260996879,Inf,0.00650408203781061,0.343401181877873,0.0123174690007803,0.652604508645218
R9BL,sensory,MS,17,30,47,275,437,712,2580,0.020300254933434,512.137079507934,0.00402965630809126,Inf,0.0111092697866801,0.341932457786116,0.0196199156323782,0.54614924863388
R9BR,sensory,MS,15,27,42,124,309,433,229,0.00180184433323891,113.115385400578,0.000890027581598986,Inf,0.011156029750685,0.461084905660377,0.0174473032577261,0.670247395833333
