,cell_name,cell_type_cook,Gender_cook,indegree_cook,outdegree_cook,degree_cook,instrength_cook,outstrength_cook,strength_cook,BC_wei_cook,BC_wei_norm_cook,BC_bin_cook,BC_bin_norm_cook,eccentricity_cook,CC_wei_cook,CC_bin_cook,LE_wei_cook,LE_bin_cook,cell_class,cell_type_wit7,Gender_wit7,indegree_wit7,outdegree_wit7,degree_wit7,instrength_wit7,outstrength_wit7,strength_wit7,BC_wei_wit7,BC_wei_norm_wit7,BC_bin_wit7,BC_bin_norm_wit7,eccentricity_wit7,CC_wei_wit7,CC_bin_wit7,LE_wei_wit7,LE_bin_wit7,cell_class_wit8,cell_type_wit8,Gender_wit8,indegree_wit8,outdegree_wit8,degree_wit8,instrength_wit8,outstrength_wit8,strength_wit8,BC_wei_wit8,BC_wei_norm_wit8,BC_bin_wit8,BC_bin_norm_wit8,eccentricity_wit8,CC_wei_wit8,CC_bin_wit8,LE_wei_wit8,LE_bin_wit8
147,SAADR,interneuron,GS,11,14,25,59,85,144,759.0,0.0238214801330739,202.187250093434,0.0063457174720179,1.2518115942029,0.0141815888650855,0.216949152542373,0.0256324614744899,0.423841807909605,SAA,Sensory neuron,GS,10,4,14,26,34,60,1272.25,0.0399300106710188,145.697015921512,0.0045727517394235,3.34326506826507,0.0172227498944453,0.188888888888889,0.0250225034149127,0.260648148148148,SAA,Sensory neuron,GS,12,9,21,34,36,70,391.0,0.0122716715837047,278.350562348817,0.0087361296324404,inf,0.0088444880788626,0.173913043478261,0.0131745253150894,0.261755233494364
148,SAAVL,interneuron,GS,11,9,20,52,128,180,842.0,0.0264264641265457,89.8251488545811,0.0028191936744266,1.23863636363636,0.0239254587918049,0.255376344086022,0.0333641778570161,0.407437275985663,SAA,Sensory neuron,GS,8,5,13,27,41,68,335.0,0.0105140920218442,93.5673498731008,0.0029366439606145,3.42540792540793,0.0221995550615596,0.197368421052632,0.0321082372457145,0.280701754385965,SAA,Sensory neuron,GS,10,6,16,32,46,78,403.0,0.012648295775532,165.599965144438,0.0051974127532621,inf,0.0141978519272849,0.183760683760684,0.0205771457453071,0.306980056980057
149,SAAVR,interneuron,GS,12,14,26,46,107,153,1521.0,0.0477371163141046,261.798807110315,0.0082166470124384,1.27117673992674,0.0182317392425426,0.32018927444795,0.0319947855632452,0.408550185873606,SAA,Sensory neuron,GS,8,7,15,30,65,95,651.0,0.0204318624066286,166.287596972049,0.0052189943183745,3.31902264402264,0.0283778321324724,0.235294117647059,0.0477837686721833,0.404901960784314,SAA,Sensory neuron,GS,9,4,13,36,50,86,469.0,0.0147197288305819,46.2180926201218,0.0014505709817375,inf,0.0186593164483445,0.223684210526316,0.0256569504104207,0.300548245614035
150,SDQL,sensory,GS,6,20,26,31,60,91,639.0,0.0200552382148013,176.742239670281,0.0055471169314632,1.375,0.0109167847038093,0.224299065420561,0.0224400701427829,0.491147455867082,SDQ,Sensory neuron,GS,11,11,22,12,15,27,169.666666666667,0.0053250476011131,292.272491982757,0.0091730742571953,3.57424242424242,0.0116442406424123,0.263157894736842,0.020721221202962,0.327349290780142,SDQ,Sensory neuron,GS,4,9,13,4,13,17,0.0,0.0,37.956176903123,0.0011912678709159,inf,0.0048971379936687,0.155844155844156,0.0060527744769173,0.20021645021645
151,SDQR,sensory,GS,3,13,16,27,102,129,862.0,0.0270541711129245,100.533022414135,0.0031552640265562,1.35119047619048,0.0171665039347933,0.19327731092437,0.0290458716223197,0.365546218487395,SDQ,Sensory neuron,GS,4,13,17,5,24,29,90.5,0.0028403741133638,266.595253170666,0.008367185147532,3.21709956709957,0.009641400726813,0.18796992481203,0.0139038639367929,0.270112781954887,SDQ,Sensory neuron,GS,2,9,11,2,24,26,3.0,9.41560479568138e-05,28.7984324322967,0.0009038488617254,inf,0.0052086012748594,0.145454545454545,0.0061452854890087,0.178787878787879
152,SIADL,motorneuron,GS,12,7,19,53,52,105,838.0,0.02630092272927,318.564517885646,0.00999825867446,1.25,0.0146365689552141,0.18562874251497,0.0271103435941399,0.420958083832335,SIA,Motor neuron,GS,8,0,8,17,0,17,0.0,0.0,0.0,0.0,inf,0.0202211030366898,0.214285714285714,0.0329897131818295,0.391666666666667,SIA,Motor neuron,GS,9,0,9,22,0,22,0.0,0.0,0.0,0.0,inf,0.0085115284895939,0.125,0.0093116893083462,0.157407407407407
153,SIADR,motorneuron,GS,14,8,22,58,46,104,641.0,0.0201180089134392,207.445008753252,0.0065107340641909,1.42245989304813,0.0167401642233814,0.252212389380531,0.0274642878106248,0.47413611462284,SIA,Motor neuron,GS,4,0,4,15,0,15,0.0,0.0,0.0,0.0,inf,0.0119150791252963,0.25,0.0091373013475185,0.166666666666667,SIA,Motor neuron,GS,5,0,5,17,0,17,0.0,0.0,0.0,0.0,inf,0.0207646353522689,0.1,0.0207646353522689,0.1
154,SIAVL,motorneuron,GS,13,6,19,85,26,111,527.0,0.0165400790910803,252.544053381981,0.0079261833338139,1.49285714285714,0.0156516741966752,0.224550898203593,0.0291738382809489,0.454491017964072,SIA,Motor neuron,GS,9,0,9,24,0,24,0.0,0.0,0.0,0.0,inf,0.0178491857296599,0.208333333333333,0.022275590000215,0.263888888888889,SIA,Motor neuron,GS,3,0,3,22,0,22,0.0,0.0,0.0,0.0,inf,0.0583106985961899,0.5,0.0635491825158528,0.583333333333333
155,SIAVR,motorneuron,GS,14,3,17,76,13,89,533.0,0.0167283911869939,102.281229410441,0.0032101321138171,1.4768115942029,0.0111873631127395,0.190298507462687,0.024528761149094,0.421393034825871,SIA,Motor neuron,GS,6,0,6,20,0,20,0.0,0.0,0.0,0.0,inf,0.0312660872226278,0.2,0.0359866122552252,0.25,SIA,Motor neuron,GS,4,0,4,18,0,18,0.0,0.0,0.0,0.0,inf,0.0250474208962726,0.333333333333333,0.0250474208962726,0.333333333333333
156,SIBDL,motorneuron,GS,6,1,7,36,2,38,0.0,0.0,5.40198487149707,0.0001695431822075,1.75,0.0172871633697859,0.25,0.0177492365935032,0.2375,SIB,Motor neuron,GS,7,0,7,17,0,17,0.0,0.0,0.0,0.0,inf,0.0088645703629312,0.0952380952380952,0.0072137101859059,0.0714285714285714,SIB,Motor neuron,GS,6,0,6,12,0,12,0.0,0.0,0.0,0.0,inf,0.0008234778103888,0.0333333333333333,0.0008234778103888,0.0333333333333333
157,SIBDR,motorneuron,GS,11,2,13,51,12,63,0.0,0.0,17.4021072497727,0.0005461712149197,1.5938884644767,0.0114828162348662,0.203947368421053,0.0197173084007791,0.342105263157895,SIB,Motor neuron,GS,5,0,5,9,0,9,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,SIB,Motor neuron,GS,10,0,10,21,0,21,0.0,0.0,0.0,0.0,inf,0.0039703609376654,0.122222222222222,0.0049299675542795,0.162962962962963
158,SIBVL,motorneuron,GS,10,4,14,66,8,74,12.0,0.0003766241918272,67.0767992598996,0.0021052287759682,1.6768115942029,0.0067332630814418,0.1,0.0081654605689701,0.131944444444444,SIB,Motor neuron,GS,5,0,5,11,0,11,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,SIB,Motor neuron,GS,8,0,8,14,0,14,0.0,0.0,0.0,0.0,inf,0.0011414289390388,0.0535714285714286,0.0011414289390388,0.0535714285714286
159,SIBVR,motorneuron,GS,12,3,15,66,7,73,26.0,0.0008160190822923,44.6359420365059,0.0014009146329956,1.69285714285714,0.0091609918134091,0.158653846153846,0.0128885739908977,0.234535256410256,SIB,Motor neuron,GS,6,0,6,10,0,10,0.0,0.0,0.0,0.0,inf,0.0049687779917589,0.0666666666666667,0.0032049990451275,0.0333333333333333,SIB,Motor neuron,GS,7,0,7,14,0,14,0.0,0.0,0.0,0.0,inf,0.0013292820270135,0.0476190476190476,0.0013292820270135,0.0476190476190476
160,SMBDL,motorneuron,GS,15,10,25,80,66,146,1023.0,0.0321072123532735,302.346313683377,0.0094892446702459,1.19444444444444,0.0110857495769385,0.163265306122449,0.0261023713309255,0.405002220946099,SMB,Motor neuron,GS,15,6,21,30,17,47,220.0,0.0069047768501663,412.539077624512,0.0129476830589578,3.48568931068931,0.0081422910059606,0.117788461538462,0.012773277392932,0.187179487179487,SMB,Motor neuron,GS,10,6,16,26,21,47,400.0,0.0125541397275752,143.275780903273,0.0044967604325928,inf,0.0029652982673743,0.0588235294117647,0.0036125606034719,0.0728291316526611
161,SMBDR,motorneuron,GS,22,10,32,100,86,186,1263.5,0.0396553888644781,257.322375447574,0.0080761526410009,1.36363636363636,0.0109881328879195,0.176171079429735,0.0276843632569815,0.454310930074678,SMB,Motor neuron,GS,13,4,17,35,11,46,60.0,0.0018831209591362,213.819843423413,0.0067108104771644,3.62540792540793,0.0081645725091018,0.125925925925926,0.0161268871644482,0.273888888888889,SMB,Motor neuron,GS,12,9,21,27,22,49,314.0,0.0098549996861465,399.835137831551,0.0125489654708289,inf,0.0036817894179789,0.0841346153846154,0.0051132527643604,0.122195512820513
162,SMBVL,motorneuron,GS,15,12,27,69,51,120,331.0,0.0103885506245685,363.545658114933,0.0114100074733203,1.33333333333333,0.00629140808194,0.153623188405797,0.0152588125670533,0.386300897170462,SMB,Motor neuron,GS,12,4,16,35,16,51,1005.5,0.0315579687401921,234.470079982686,0.0073589253650959,3.52021312021312,0.0070424517589653,0.0847457627118644,0.0110778471184489,0.137853107344633,SMB,Motor neuron,GS,17,4,21,56,13,69,811.5,0.0254692109723181,171.125167175126,0.0053708231490529,inf,0.0071328635731258,0.137019230769231,0.0163856617692503,0.339342948717949
163,SMBVR,motorneuron,GS,15,13,28,80,51,131,1053.0,0.0330487728328416,266.913551401784,0.0083771750487032,1.33514492753623,0.0117206525602017,0.214864864864865,0.0261053360614241,0.483397683397683,SMB,Motor neuron,GS,14,4,18,46,13,59,1032.5,0.0324053731718034,141.161263855019,0.0044303955763925,3.48612221112221,0.0098716795935377,0.112582781456954,0.0165780697951193,0.206456953642384,SMB,Motor neuron,GS,13,5,18,34,18,52,645.0,0.020243550310715,411.961064415455,0.0129295419124806,inf,0.0033163539784701,0.07,0.00505897149614,0.115
164,SMDDL,motorneuron,GS,23,18,41,209,88,297,1499.0,0.0470466386290879,370.257001985601,0.0116206453451008,1.32142857142857,0.0210382041746512,0.253094059405941,0.041855048442932,0.544678217821782,SMD,Motor neuron,GS,20,6,26,93,23,116,570.0,0.0178896491117946,366.169519079395,0.0114923582662543,3.63880286380286,0.0365139128710389,0.258566978193146,0.0681799248714676,0.543795430944964,SMD,Motor neuron,GS,20,6,26,97,26,123,274.0,0.0085995857133889,520.682345467234,0.016341797296693,inf,0.0216061649025669,0.215625,0.0383764906315162,0.4353125
165,SMDDR,motorneuron,GS,27,18,45,238,65,303,1186.0,0.0372230242922604,797.34091091097,0.0250248230152209,1.4938884644767,0.0177484373914899,0.221084953940635,0.0382473743317922,0.51730638007506,SMD,Motor neuron,GS,16,8,24,73,20,93,162.0,0.0050844265896679,487.689447383899,0.0153063036653035,3.79857729989309,0.0363320136779858,0.277777777777778,0.0679434645951463,0.572993827160494,SMD,Motor neuron,GS,21,7,28,106,25,131,499.0,0.01566128931015,346.914358345196,0.0108880283204192,inf,0.0224326892120425,0.254032258064516,0.0380373267904044,0.483224526369688
166,SMDVL,motorneuron,GS,27,16,43,139,162,301,941.0,0.0295336137091206,552.68271674259,0.0173461401275058,1.3849366359447,0.0160969708127195,0.183240223463687,0.0336537632423258,0.481610800744879,SMD,Motor neuron,GS,20,5,25,86,24,110,417.0,0.0130876906659971,135.488114794579,0.0042523418113922,3.67357729989309,0.0285060209765339,0.185185185185185,0.0499745538599266,0.385241301907969,SMD,Motor neuron,GS,23,3,26,96,25,121,957.0,0.0300357792982236,92.3546119249557,0.0028985817564796,inf,0.020581960995893,0.203416149068323,0.0369448945498201,0.436516563146998
167,SMDVR,motorneuron,GS,22,15,37,147,139,286,1007.0,0.0316050467641705,283.972449099049,0.0089125745119279,1.39285714285714,0.0203737743164849,0.237841945288754,0.0377335434251837,0.516160081053698,SMD,Motor neuron,GS,21,6,27,85,32,117,3554.5,0.111559224154165,261.920935256292,0.0082204800469616,3.49594572094572,0.0290353754269527,0.190201729106628,0.0544701473297268,0.421974063400576,SMD,Motor neuron,GS,18,7,25,82,24,106,40.0,0.0012554139727575,411.508272216653,0.0129153308711522,inf,0.0217921741113693,0.268707482993197,0.039557663669445,0.551218820861678
168,URADL,motorneuron,GS,5,4,9,32,27,59,81.0,0.0025422132948339,29.1498552581398,0.0009148783898731,1.28571428571429,0.0319196100304769,0.328571428571429,0.0377925071601366,0.40047619047619,URA,Motor neuron,GS,3,5,8,9,8,17,0.0,0.0,30.4011594158078,0.0009541510079658,5.0770313020313,0.0184045024939062,0.232142857142857,0.0168488407138849,0.1875,URA,Motor neuron,GS,3,5,8,12,16,28,0.5,1.5692674659469e-05,14.1170817109789,0.000443069540863,inf,0.0180343026884421,0.240740740740741,0.0214169605707568,0.320987654320988
169,URADR,motorneuron,GS,5,4,9,21,21,42,2.0,6.27706986378758e-05,14.9521558736829,0.0004692786351667,1.78472222222222,0.0252666935545718,0.342857142857143,0.0272734454752868,0.354761904761905,URA,Motor neuron,GS,3,5,8,6,11,17,1.0,3.13853493189379e-05,27.4927365265468,0.0008628691396191,4.63880286380286,0.014577396781511,0.178571428571429,0.0145993246341907,0.169642857142857,URA,Motor neuron,GS,5,6,11,11,13,24,3.0,9.41560479568138e-05,70.5768911498135,0.0022150803825815,inf,0.0080305409855181,0.166666666666667,0.0100312474719358,0.219135802469136
170,URAVL,motorneuron,GS,8,12,20,33,57,90,928.0,0.0291256041679744,128.125827147961,0.0040212738418166,1.51666666666667,0.0152021024618444,0.237837837837838,0.023314932496281,0.401081081081081,URA,Motor neuron,GS,4,7,11,10,11,21,6.0,0.0001883120959136,22.5092121670109,0.0007064594867557,3.94924242424242,0.0150771910215659,0.245454545454545,0.0208945926971238,0.328787878787879,URA,Motor neuron,GS,5,4,9,13,15,28,1.0,3.13853493189379e-05,15.7295709199769,0.0004936780779604,inf,0.0127327796255246,0.185714285714286,0.0143779900012807,0.228571428571429
171,URAVR,motorneuron,GS,7,13,20,27,42,69,2.0,6.27706986378758e-05,79.7095798831644,0.0025017130086989,1.53333333333333,0.0148493643488639,0.274193548387097,0.0248926598354284,0.542338709677419,URA,Motor neuron,GS,5,6,11,10,14,24,6.0,0.0001883120959136,15.9306443615604,0.0004999888381633,4.68255078255078,0.0195504325329737,0.287037037037037,0.0230996221709499,0.341049382716049,URA,Motor neuron,GS,3,5,8,11,9,20,5.0,0.0001569267465946,5.92080321639145,0.0001858264771951,inf,0.0114067768468237,0.214285714285714,0.0142764947563895,0.300595238095238
172,URBL,interneuron,GS,5,16,21,17,62,79,116.0,0.0036407005209968,59.1481078676777,0.0018563840269812,1.46807146753955,0.0109025314651736,0.285024154589372,0.0202454114259161,0.428085376162299,URB,Sensory neuron,GS,3,21,24,5,46,51,236.0,0.0074069424392693,65.9376671073409,0.0020694767154397,3.0015984015984,0.013563150627162,0.203296703296703,0.0262573390289354,0.416361416361416,URB,Sensory neuron,GS,6,19,25,9,40,49,146.0,0.0045822610005649,161.097528085768,0.0050561021933892,inf,0.0072947440521645,0.202702702702703,0.0136194320997762,0.368524774774775
173,URBR,interneuron,GS,9,24,33,38,71,109,175.5,0.0055081288054736,189.617831709281,0.0059512218852953,1.44444444444444,0.0104047473144132,0.238003838771593,0.0203153321530707,0.501615483045425,URB,Sensory neuron,GS,4,16,20,6,41,47,2.5,7.84633732973448e-05,37.1972625122478,0.0011674490776551,2.99209956709957,0.0162617190825218,0.223404255319149,0.0289577464699216,0.41334219858156,URB,Sensory neuron,GS,3,12,15,8,24,32,874.0,0.0274307953047517,115.564722147258,0.0036270391735377,inf,0.0080931494858472,0.199029126213592,0.0146123675551537,0.360355987055016
174,URXL,sensory,GS,18,25,43,73,93,166,384.0,0.0120519741384722,513.597322280887,0.0161194313690568,1.42960992907801,0.0111599950961406,0.243834080717489,0.0241326206811324,0.464804526748971,URX,Sensory neuron,GS,15,18,33,38,71,109,614.5,0.0192862971564874,843.050212071198,0.0264594253992593,2.91068931068931,0.0159327165283647,0.188824662813102,0.0339204353585721,0.416726305165611,URX,Sensory neuron,GS,10,11,21,31,66,97,1176.33333333333,0.0369196325821773,238.16163108049,0.0074747859858292,inf,0.0125994652001994,0.174757281553398,0.0208264571938404,0.347370550161812
175,URXR,sensory,GS,22,26,48,76,131,207,780.5,0.024496265143431,815.34446145379,0.0255898707379885,1.40267857142857,0.010012535792258,0.191756272401434,0.0245900588966875,0.505727299880526,URX,Sensory neuron,GS,10,15,25,32,89,121,1148.0,0.0360303810181407,249.992621374853,0.0078461057490067,2.86709956709957,0.0168441617516924,0.15993265993266,0.0356620972234584,0.371097883597884,URX,Sensory neuron,GS,9,12,21,25,75,100,1053.5,0.0330644655075011,417.465626838578,0.0131023045269782,inf,0.0107651725047815,0.163414634146341,0.0170071739741334,0.284512195121951
176,URYDL,sensory,GS,8,11,19,23,65,88,0.0,0.0,79.4178619161706,0.0024925573384021,1.34974747474747,0.015626741868306,0.22289156626506,0.0284476389713548,0.45281124497992,URY,Sensory neuron,GS,6,12,18,8,44,52,0.0,0.0,107.829780019087,0.0033842753128832,3.25235597735598,0.0153780808527833,0.16,0.0248666456258308,0.279015873015873,URY,Sensory neuron,GS,5,14,19,6,56,62,267.0,0.0083798882681564,421.315663322646,0.0132231392669213,inf,0.009621697383411,0.154761904761905,0.0134923401769358,0.225694444444444
177,URYDR,sensory,GS,5,14,19,9,62,71,0.0,0.0,160.641928297737,0.0050418030348922,1.41233766233766,0.0129679622364148,0.254437869822485,0.0212347697609579,0.456755424063116,URY,Sensory neuron,GS,3,10,13,5,43,48,2.0,6.27706986378758e-05,32.3704527369881,0.0010159579667625,3.83880286380286,0.0199516749647632,0.181818181818182,0.0331690475979569,0.327922077922078,URY,Sensory neuron,GS,6,9,15,8,43,51,28.0,0.0008787897809302,285.821993597646,0.0089706231120973,inf,0.0112396961658038,0.16504854368932,0.015203805020562,0.243932038834951
178,URYVL,sensory,GS,3,20,23,10,128,138,22.0,0.0006904776850166,65.3884077391477,0.0020522380183023,1.31111111111111,0.019132673198611,0.242,0.0331446456261867,0.461333333333333,URY,Sensory neuron,GS,7,10,17,9,34,43,0.0,0.0,67.2153939536872,0.0021095786188465,3.20235597735598,0.0157355436796371,0.177777777777778,0.0239518963903724,0.275,URY,Sensory neuron,GS,8,12,20,12,54,66,14.0,0.0004393948904651,108.026449022436,0.0033904478382535,inf,0.0122358833350884,0.192513368983957,0.0185614773049712,0.326069518716578
179,URYVR,sensory,GS,9,16,25,20,138,158,0.0,0.0,132.911966210879,0.0041714884881953,1.43061840120664,0.0129852280760376,0.181818181818182,0.026480324088527,0.426732269787825,URY,Sensory neuron,GS,5,9,14,6,30,36,0.0,0.0,83.1261094618072,0.002608941982983,3.34679487179487,0.0173625541411814,0.161111111111111,0.0212281301711244,0.209722222222222,URY,Sensory neuron,GS,7,15,22,9,47,56,16.0,0.000502165589103,134.514370062471,0.0042217804928275,inf,0.0050489495858157,0.1,0.0080473618212511,0.167753623188406
