cell_name,cell_type,Gender,indegree,outdegree,degree,instrength,outstrength,strength,BC_wei,BC_wei_norm,BC_bin,BC_bin_norm,eccentricity,CC_wei,CC_bin,LE_wei,LE_bin
LUAR,interneuron,GS,6,12,18,29,93,122,2137,0.0275521518269256,442.905141595854,0.00571033678342299,Inf,0.0342538458736355,0.388513513513513,0.0455173290220185,0.59009009009009
PVNL,interneuron,GS,10,22,32,26,89,115,97,0.00125061241329517,404.099103044378,0.00521001396359529,Inf,0.010790454699266,0.228571428571429,0.02224933353711,0.516581632653061
PVNR,interneuron,GS,16,33,49,45,74,119,614,0.00791624764704366,3525.67459082276,0.0454562103971373,Inf,0.00498063066074385,0.164102564102564,0.0143372129081813,0.39749900424854
AVG,interneuron,GS,14,23,37,47,58,105,977.5,0.0126028209690312,1080.76449162105,0.0139342009182467,Inf,0.0107663451953139,0.288956127080182,0.0216612625225538,0.501395939086294
DVB,interneuron,GS,2,8,10,2,61,63,276,0.00355844356772646,475.700824558375,0.00613316862069538,Inf,0.00598708924348898,0.136363636363636,0.00714317530246313,0.15719696969697
RIBL,interneuron,GS,23,17,40,218,82,300,2441.5,0.0314780433717542,645.799597075086,0.00832623703714559,Inf,0.0136569453619061,0.185064935064935,0.033052758119204,0.49525974025974
RIBR,interneuron,GS,21,20,41,226,61,287,331,0.0042675536989763,774.643671011744,0.00998741227678172,Inf,0.0130198852547068,0.214727722772277,0.0307227899805752,0.515831270627063
RIGL,interneuron,GS,20,19,39,89,106,195,1910,0.0246254609215853,1288.73596219475,0.0166155586781511,Inf,0.00883791734791959,0.185362517099863,0.0213835331839495,0.468217054263566
RIGR,interneuron,GS,15,19,34,109,89,198,1308.5,0.0168703746680075,815.754912309949,0.0105174558715602,Inf,0.0103762271315963,0.17057761732852,0.0248396694968227,0.440998366855767
RMGL,interneuron,GS,20,30,50,57,90,147,218,0.00281065470204482,1479.11162754338,0.0190700552789172,Inf,0.00489218117198915,0.131773399014778,0.015159587190139,0.446565407772304
RMGR,interneuron,GS,13,27,40,39,100,139,14,0.000180500760681777,611.905166731815,0.00788923914715731,Inf,0.0070499207143217,0.180699481865285,0.017483953323331,0.483193005181347
AIBL,interneuron,GS,33,23,56,260,172,432,4308,0.0555426626440783,1456.58038090597,0.0187795619105486,Inf,0.0121497866307621,0.167429692609549,0.0341214432355273,0.394887905901277
AIBR,interneuron,GS,32,26,58,286,129,415,2439,0.031445811093061,1877.02420616617,0.0242003069307931,Inf,0.0107605360873646,0.151736745886654,0.0274515236113416,0.460770871419866
RICL,interneuron,GS,17,20,37,86,94,180,539,0.00694927928624842,496.078097403782,0.00639589099563939,Inf,0.00859480296959167,0.172230652503794,0.0221062042938701,0.457486090035407
RICR,interneuron,GS,21,22,43,105,99,204,677,0.00872850107011165,792.695851156578,0.0102201574373608,Inf,0.00907716317738468,0.1796875,0.0223152574316677,0.461402529761905
SAADL,interneuron,GS,14,11,25,75,56,131,5349,0.0689641834919161,463.20193872366,0.00597202159206389,Inf,0.00961731915950608,0.173986486486486,0.0183930573051283,0.363513513513513
SAADR,interneuron,GS,13,15,28,68,87,155,1913,0.0246641396560171,651.026060386486,0.00839362136595866,Inf,0.0117671235988461,0.19489247311828,0.022047974911311,0.39885752688172
