,cell_name,cell_type_cook,Gender_cook,indegree_cook,outdegree_cook,degree_cook,instrength_cook,outstrength_cook,strength_cook,BC_wei_cook,BC_wei_norm_cook,BC_bin_cook,BC_bin_norm_cook,eccentricity_cook,CC_wei_cook,CC_bin_cook,LE_wei_cook,LE_bin_cook,cell_class,cell_type_wit8,Gender_wit8,indegree_wit8,outdegree_wit8,degree_wit8,instrength_wit8,outstrength_wit8,strength_wit8,BC_wei_wit8,BC_wei_norm_wit8,BC_bin_wit8,BC_bin_norm_wit8,eccentricity_wit8,CC_wei_wit8,CC_bin_wit8,LE_wei_wit8,LE_bin_wit8
65,AWCR,sensory,GS,14,17,31,62,111,173,738.5,0.0231780804720357,247.363915957867,0.007763602911238,1.26016548463357,0.0229480751848208,0.324175824175824,0.0401668999475591,0.586813186813187,AWC,Sensory neuron,GS,12,11,23,71,68,139,2646.0,0.0830456342979097,170.522992922776,0.0053519236997921,inf,0.0301122662109852,0.315040650406504,0.0525432905897242,0.606368563685637
66,BAGL,sensory,GS,10,19,29,43,78,121,536.0,0.0168225472349507,194.230433690891,0.0060959900097574,1.40823412698413,0.0131460206553709,0.22875,0.026614849395823,0.529520833333333,BAG,Sensory neuron,GS,14,6,20,47,49,96,593.0,0.0186115121461302,129.524705521184,0.0040651781282149,inf,0.0167296766595515,0.23936170212766,0.029084736986215,0.447517730496454
67,BAGR,sensory,GS,13,11,24,38,75,113,233.0,0.0073127863913125,136.519971754216,0.0042847270025176,1.37506447453256,0.0168694490659679,0.261992619926199,0.0315995988916682,0.552152521525215,BAG,Sensory neuron,GS,12,12,24,39,74,113,1377.33333333333,0.0432280877952838,235.595476056534,0.0073942463139957,inf,0.0174952898214241,0.254612546125461,0.0316333196479504,0.508948339483395
68,BDUL,interneuron,GS,6,12,18,28,33,61,341.5,0.0107180967924173,124.634980431037,0.003911712398187,1.52777777777778,0.0081408408999507,0.208053691275168,0.0133196747209901,0.332774049217002,BDU,Interneuron,GS,6,14,20,21,20,41,336.5,0.0105611700458226,339.705596891042,0.0106617788240237,inf,0.0066024787544309,0.184491978609626,0.0109920597577862,0.307932263814617
69,BDUR,interneuron,GS,7,13,20,31,56,87,361.0,0.0113301111041366,133.028340791362,0.0041751409450556,1.47619047619048,0.0093190886756907,0.188172043010753,0.0146235166486212,0.299283154121864,BDU,Interneuron,GS,8,8,16,25,23,48,823.666666666667,0.0258510660556985,130.09264225701,0.0040830030210598,inf,0.01297394975568,0.292035398230089,0.0248962608345032,0.587315634218289
70,CEPDL,sensory,GS,19,26,45,40,175,215,749.0,0.0235076266398845,1203.09064979717,0.0377594203062323,1.1710372960373,0.007572453856979,0.143660531697342,0.0207551583014415,0.400342048884994,CEP,Modulatory neuron,GS,13,16,29,32,57,89,1557.0,0.0488669888895863,561.591122573675,0.0176257335563893,inf,0.0095910951158598,0.169172932330827,0.0205253119516238,0.400187969924812
71,CEPDR,sensory,GS,13,23,36,29,147,176,685.0,0.0214989642834725,420.687776557964,0.013203432821479,1.3359649122807,0.0143115270721411,0.256019261637239,0.0282316764472194,0.501081081081081,CEP,Modulatory neuron,GS,6,23,29,20,79,99,932.0,0.0292511455652501,555.028499345899,0.0174197633339369,inf,0.0067669413434435,0.101990049751244,0.0141547567139512,0.252908078654347
72,CEPVL,sensory,GS,13,21,34,44,138,182,626.0,0.0196472286736551,467.903468059403,0.0146853137925869,1.3421568627451,0.0134989827210764,0.203435804701627,0.03069669827634,0.498191681735985,CEP,Modulatory neuron,GS,16,20,36,32,61,93,2508.0,0.0787144560918963,819.38767000117,0.0257167682506174,inf,0.0068617322927932,0.130016051364366,0.0125839631855365,0.259818084537186
73,CEPVR,sensory,GS,19,21,40,58,122,180,1199.0,0.0376310338334066,488.907807842023,0.0153445423338781,1.31313131313131,0.0080744740232562,0.153548387096774,0.0200209805951462,0.404543778801843,CEP,Modulatory neuron,GS,13,21,34,30,67,97,1849.0,0.0580315108907162,963.453933876953,0.0302383382674331,inf,0.0053173753995201,0.104129263913824,0.0102475293912332,0.205071813285458
74,DVA,sensory,GS,18,30,48,58,137,195,869.0,0.0272738685581571,553.070905407721,0.0173583235643626,1.33912655971479,0.0109465159931537,0.201519213583557,0.0286112285070039,0.530518319928508,DVA,Modulatory neuron,GS,9,32,41,21,59,80,300.166666666667,0.0094208356872345,756.665045771389,0.0237481967789652,inf,0.0057164650857333,0.123774509803922,0.0107356145927264,0.251158380018674
75,DVC,interneuron,GS,12,15,27,23,103,126,400.0,0.0125541397275752,305.478936885019,0.0095875631437141,1.3125,0.0094842427852257,0.166666666666667,0.0214050768089853,0.404420289855073,DVC,Interneuron,GS,4,18,22,19,86,105,297.0,0.0093214487477245,110.080062000117,0.003454901198924,inf,0.0186399452024676,0.25,0.0319582814668615,0.447733918128655
76,FLPL,sensory,GS,7,14,21,25,230,255,197.0,0.0061829138158307,259.741249629211,0.0081520698521502,1.27083333333333,0.0426577773327809,0.302439024390244,0.0555272218349236,0.434552845528455,FLP,Sensory neuron,GS,5,16,21,5,39,44,16.5,0.0005178582637624,241.47005889387,0.0075786221484486,inf,0.0071206439959207,0.181159420289855,0.0095602468353794,0.262882447665056
77,FLPR,sensory,GS,3,16,19,8,169,177,29.0,0.0009101751302492,26.0251140577936,0.000816807295769,1.31702702702703,0.0455223749836467,0.452380952380952,0.0583408757462231,0.585813492063492,FLP,Sensory neuron,GS,4,10,14,5,27,32,2.0,6.27706986378758e-05,60.0187926182053,0.0018837107720232,inf,0.0112566958104393,0.280898876404494,0.0120435716422094,0.308988764044944
78,HSNL,motorneuron,HS,15,24,39,31,85,116,332.0,0.0104199359738874,342.214005261846,0.0107405060969759,1.37857142857143,0.0099087832316368,0.270919067215364,0.0213096788740303,0.502824427480916,HSN,Modulatory neuron,HS,6,17,23,13,25,38,216.166666666667,0.0067844663444437,194.777604361295,0.0061131631523851,inf,0.0073017979512955,0.22289156626506,0.0161048130400455,0.519578313253012
79,HSNR,motorneuron,HS,17,25,42,48,49,97,226.0,0.0070930889460799,641.866965559044,0.0201452189303573,1.475,0.0066721461297777,0.187353629976581,0.0166305668992196,0.493862217017955,HSN,Modulatory neuron,HS,10,11,21,15,16,31,128.0,0.004017324712824,228.18604010702,0.007161698578464,inf,0.0064938060120921,0.216748768472906,0.0142787015066406,0.481659042927516
80,IL1DL,sensory,GS,6,6,12,56,29,85,330.0,0.0103571652752495,52.7836178344187,0.0016566322840505,1.34592162223741,0.024156277277321,0.2578125,0.0269292691934458,0.309895833333333,IL1,Motor neuron,GS,6,8,14,25,19,44,334.0,0.0104827066725253,194.70789946648,0.0061109754399121,inf,0.0149893198859321,0.224719101123595,0.0255430522131872,0.427996254681648
81,IL1DR,sensory,GS,11,10,21,64,95,159,571.0,0.0179210344611136,307.528375252706,0.0096518854827916,1.58025210084034,0.026793021217176,0.396039603960396,0.0471444172158225,0.475711382113821,IL1,Motor neuron,GS,8,5,13,32,21,53,269.0,0.0084426589667943,59.8668755992895,0.0018789428033171,inf,0.0166263230673557,0.203947368421053,0.0199668568467155,0.25219298245614
82,IL1L,sensory,GS,9,12,21,33,76,109,178.0,0.0055865921787709,242.073370648017,0.0075975572986007,1.48030303030303,0.0157438366658183,0.278325123152709,0.0276405188104157,0.488136288998358,IL1,Motor neuron,GS,10,8,18,12,16,28,0.0,0.0,85.1854136192956,0.0026735739633198,inf,0.0095592847898154,0.230263157894737,0.0151313193270972,0.379111842105263
83,IL1R,sensory,GS,14,12,26,36,77,113,723.0,0.0226916075575921,170.886011177031,0.005363317154511,1.48030303030303,0.0149109384883986,0.2609375,0.0298199083335778,0.562083333333333,IL1,Motor neuron,GS,12,12,24,21,24,45,178.0,0.0055865921787709,689.710135274498,0.0216467935244021,inf,0.0093604242730221,0.195970695970696,0.0195757518705692,0.44212308855166
84,IL1VL,sensory,GS,7,10,17,60,66,126,81.0,0.0025422132948339,39.2526902616695,0.0012319593955705,1.52692307692308,0.0329873928575669,0.390977443609023,0.0484373080802355,0.509708737864078,IL1,Motor neuron,GS,7,6,13,22,18,40,166.5,0.0052256606616031,110.436479575082,0.0034660874890177,inf,0.0120788383715712,0.177631578947368,0.0140892930864245,0.221491228070175
85,IL1VR,sensory,GS,8,8,16,63,77,140,236.0,0.0074069424392693,50.7778534882479,0.0015936806693945,1.42222222222222,0.0295946793311091,0.310344827586207,0.0481367456446794,0.557471264367816,IL1,Motor neuron,GS,9,3,12,22,7,29,9.0,0.0002824681438704,27.5788843751797,0.0008655729199416,inf,0.0130475447239957,0.234848484848485,0.0167358299594713,0.313131313131313
86,IL2DL,sensory,GS,3,14,17,4,87,91,0.0,0.0,52.9436870355069,0.0016616561118419,1.29072681704261,0.0168451858031475,0.294776119402985,0.0240268622234679,0.362980769230769,IL2,Sensory neuron,GS,2,13,15,2,71,73,13.0,0.0004080095411461,51.9779244423495,0.0016313453154965,inf,0.0088456832951671,0.120192307692308,0.0121102287365002,0.174278846153846
87,IL2DR,sensory,GS,1,12,13,5,115,120,6.0,0.0001883120959136,13.6679390946275,0.0004289730429548,1.61596638655462,0.0189061204373629,0.227272727272727,0.0248878150471938,0.321969696969697,IL2,Sensory neuron,GS,0,11,11,0,51,51,0.0,0.0,0.0,0.0,2.90833333333333,0.0084195528793733,0.1,0.0084195528793733,0.1
88,IL2L,sensory,GS,9,12,21,15,102,117,94.0,0.0029502228359801,245.942017401927,0.0077189761283637,1.20666666666667,0.0119221080188734,0.195121951219512,0.0219504091834102,0.373252032520325,IL2,Sensory neuron,GS,7,14,21,14,36,50,727.5,0.0228328416295273,399.692822430542,0.0125444988522548,inf,0.0048939069500227,0.112745098039216,0.008365861269078,0.207720588235294
89,IL2R,sensory,GS,6,15,21,11,87,98,14.0,0.0004393948904651,146.404147377843,0.0045949453071948,1.21929824561404,0.011862164652727,0.273170731707317,0.0215042087167958,0.49130081300813,IL2,Sensory neuron,GS,6,14,20,16,41,57,713.5,0.0223934467390622,156.190981425949,0.0049021085125211,inf,0.0069034771546481,0.151351351351351,0.0118277392264093,0.268153153153153
90,IL2VL,sensory,GS,1,12,13,4,103,107,11.0,0.0003452388425083,14.0580753023653,0.0004412176041166,1.36666666666667,0.0253427777489286,0.279220779220779,0.0378720022676207,0.511580086580086,IL2,Sensory neuron,GS,1,11,12,1,51,52,0.0,0.0,7.86427870225824,0.0002468231342118,inf,0.0074582582192332,0.106060606060606,0.0085444698046237,0.132575757575758
91,IL2VR,sensory,GS,5,14,19,14,150,164,98.0,0.0030757642332559,102.643929739313,0.0032215155903368,1.33333333333333,0.0228391448303194,0.261904761904762,0.0372371953071302,0.487251984126984,IL2,Sensory neuron,GS,2,14,16,2,57,59,1.0,3.13853493189379e-05,32.2381519831724,0.0010118056613888,inf,0.0094493474803635,0.184873949579832,0.0159339755391357,0.313375350140056
92,OLLL,sensory,GS,11,16,27,44,174,218,614.0,0.0192706044818279,248.185036207088,0.0077893740570927,1.2,0.0257996689577808,0.322674418604651,0.0462485892541161,0.478968253968254,OLL,Sensory neuron,GS,9,18,27,30,117,147,1399.0,0.0439081036971941,269.073742992244,0.0084449734163656,inf,0.0128428625424045,0.178260869565217,0.0244484589486355,0.39494708994709
