,Source,Target,Weight,source_ct,target_ct
24419,RIH,IL2L,2.0,interneuron,sensory
24420,RIH,IL2R,3.0,interneuron,sensory
24421,RIH,IL2VL,4.0,interneuron,sensory
24422,RIH,IL2VR,5.0,interneuron,sensory
24423,RIH,CEPDL,6.0,interneuron,sensory
24425,RIH,CEPVL,3.0,interneuron,sensory
24426,RIH,CEPVR,6.0,interneuron,sensory
24430,RIH,URYVR,4.0,interneuron,sensory
24433,RIH,OLQDL,11.0,interneuron,sensory
24434,RIH,OLQDR,7.0,interneuron,sensory
24435,RIH,OLQVL,13.0,interneuron,sensory
24436,RIH,OLQVR,7.0,interneuron,sensory
24451,RIH,AIYL,3.0,interneuron,interneuron
24452,RIH,AIYR,4.0,interneuron,interneuron
24456,RIH,AUAR,2.0,interneuron,interneuron
24457,RIH,AIZL,12.0,interneuron,interneuron
24458,RIH,AIZR,19.0,interneuron,interneuron
24482,RIH,RIBL,18.0,interneuron,interneuron
24483,RIH,RIBR,15.0,interneuron,interneuron
24507,RIH,RIAL,34.0,interneuron,interneuron
24508,RIH,RIAR,36.0,interneuron,interneuron
24522,RIH,RIPL,18.0,interneuron,interneuron
24523,RIH,RIPR,7.0,interneuron,interneuron
24527,RIH,URAVR,1.0,interneuron,motorneuron
24529,RIH,RMER,6.0,interneuron,motorneuron
24531,RIH,RMEV,10.0,interneuron,motorneuron
24666,URBL,URXL,26.0,interneuron,sensory
24703,URBL,CEPDL,2.0,interneuron,sensory
24707,URBL,URYDL,1.0,interneuron,sensory
24711,URBL,OLLL,1.0,interneuron,sensory
24719,URBL,IL1L,10.0,interneuron,sensory
24728,URBL,URBL,1.0,interneuron,interneuron
24743,URBL,ADAL,3.0,interneuron,interneuron
24749,URBL,PVR,1.0,interneuron,interneuron
24770,URBL,RICL,1.0,interneuron,interneuron
24771,URBL,RICR,1.0,interneuron,interneuron
24796,URBL,AVBL,1.0,interneuron,interneuron
24813,URBL,RMDDR,2.0,interneuron,motorneuron
24821,URBL,RMHR,5.0,interneuron,motorneuron
24830,URBL,SMBDR,3.0,interneuron,motorneuron
24838,URBL,SIADR,2.0,interneuron,motorneuron
24839,URBL,SIAVL,2.0,interneuron,motorneuron
24943,URBR,ADLR,2.0,interneuron,sensory
24947,URBR,URXR,16.0,interneuron,sensory
24968,URBR,ADER,1.0,interneuron,sensory
24980,URBR,IL2R,3.0,interneuron,sensory
24984,URBR,CEPDR,1.0,interneuron,sensory
24986,URBR,CEPVR,4.0,interneuron,sensory
24992,URBR,OLLR,1.0,interneuron,sensory
24994,URBR,OLQDR,2.0,interneuron,sensory
24998,URBR,IL1DR,2.0,interneuron,sensory
25000,URBR,IL1R,5.0,interneuron,sensory
25024,URBR,ADAR,5.0,interneuron,interneuron
25047,URBR,RMGR,8.0,interneuron,interneuron
25050,URBR,RICL,1.0,interneuron,interneuron
25051,URBR,RICR,1.0,interneuron,interneuron
25062,URBR,AVDL,1.0,interneuron,interneuron
25077,URBR,AVBR,1.0,interneuron,interneuron
25094,URBR,RMDL,1.0,interneuron,motorneuron
25095,URBR,RMDR,1.0,interneuron,motorneuron
25109,URBR,SMBDL,4.0,interneuron,motorneuron
25112,URBR,SMBVR,1.0,interneuron,motorneuron
25114,URBR,SIBDR,2.0,interneuron,motorneuron
25116,URBR,SIBVR,2.0,interneuron,motorneuron
25117,URBR,SIADL,3.0,interneuron,motorneuron
25120,URBR,SIAVR,3.0,interneuron,motorneuron
25209,RIR,AWBR,1.0,interneuron,sensory
25212,RIR,ADFL,1.0,interneuron,sensory
25213,RIR,ADFR,4.0,interneuron,sensory
25215,RIR,AFDR,1.0,interneuron,sensory
25220,RIR,ASHL,1.0,interneuron,sensory
25221,RIR,ASHR,1.0,interneuron,sensory
25225,RIR,BAGR,1.0,interneuron,sensory
25226,RIR,URXL,9.0,interneuron,sensory
25227,RIR,URXR,6.0,interneuron,sensory
25234,RIR,AQR,2.0,interneuron,sensory
25244,RIR,DVA,9.0,interneuron,sensory
25286,RIR,AIMR,1.0,interneuron,interneuron
25295,RIR,AUAL,7.0,interneuron,interneuron
25297,RIR,AIZL,12.0,interneuron,interneuron
25298,RIR,AIZR,15.0,interneuron,interneuron
25304,RIR,ADAR,1.0,interneuron,interneuron
25314,RIR,PVPL,2.0,interneuron,interneuron
25315,RIR,PVPR,1.0,interneuron,interneuron
25324,RIR,RIGL,2.0,interneuron,interneuron
25325,RIR,RIGR,4.0,interneuron,interneuron
25326,RIR,RMGL,1.0,interneuron,interneuron
25327,RIR,RMGR,1.0,interneuron,interneuron
25347,RIR,RIAL,11.0,interneuron,interneuron
25348,RIR,RIAR,4.0,interneuron,interneuron
25351,RIR,AVEL,4.0,interneuron,interneuron
25472,RIR,HSNL,1.0,interneuron,motorneuron
25484,AIYL,AWAL,14.0,interneuron,sensory
25491,AIYL,ASER,1.0,interneuron,sensory
25494,AIYL,AFDL,2.0,interneuron,sensory
25496,AIYL,AWCL,5.0,interneuron,sensory
25497,AIYL,AWCR,3.0,interneuron,sensory
25567,AIYL,RIH,1.0,interneuron,interneuron
25570,AIYL,RIR,1.0,interneuron,interneuron
25577,AIYL,AIZL,67.0,interneuron,interneuron
25602,AIYL,RIBL,42.0,interneuron,interneuron
25608,AIYL,AIBL,3.0,interneuron,interneuron
25627,AIYL,RIAL,51.0,interneuron,interneuron
25753,AIYL,HSNR,1.0,interneuron,motorneuron
25765,AIYR,AWAR,1.0,interneuron,sensory
25767,AIYR,ASGR,2.0,interneuron,sensory
25769,AIYR,AWBR,1.0,interneuron,sensory
25770,AIYR,ASEL,2.0,interneuron,sensory
25771,AIYR,ASER,4.0,interneuron,sensory
25773,AIYR,ADFR,1.0,interneuron,sensory
25775,AIYR,AFDR,1.0,interneuron,sensory
25785,AIYR,BAGR,1.0,interneuron,sensory
25843,AIYR,AINL,1.0,interneuron,interneuron
25851,AIYR,AIYL,7.0,interneuron,interneuron
25858,AIYR,AIZR,70.0,interneuron,interneuron
25883,AIYR,RIBR,60.0,interneuron,interneuron
25908,AIYR,RIAR,50.0,interneuron,interneuron
25939,AIYR,RIVR,1.0,interneuron,motorneuron
26042,AIAL,ASJL,4.0,interneuron,sensory
26046,AIAL,ASGL,1.0,interneuron,sensory
26050,AIAL,ASEL,5.0,interneuron,sensory
26051,AIAL,ASER,10.0,interneuron,sensory
26052,AIAL,ADFL,2.0,interneuron,sensory
26056,AIAL,AWCL,1.0,interneuron,sensory
26057,AIAL,AWCR,6.0,interneuron,sensory
26058,AIAL,ASKL,9.0,interneuron,sensory
26060,AIAL,ASHL,1.0,interneuron,sensory
26062,AIAL,ADLL,1.0,interneuron,sensory
26125,AIAL,AIML,6.0,interneuron,interneuron
26130,AIAL,RIR,2.0,interneuron,interneuron
26137,AIAL,AIZL,4.0,interneuron,interneuron
26141,AIAL,PVQL,1.0,interneuron,interneuron
26143,AIAL,ADAL,1.0,interneuron,interneuron
26145,AIAL,RIFL,10.0,interneuron,interneuron
26166,AIAL,RMGL,2.0,interneuron,interneuron
26168,AIAL,AIBL,35.0,interneuron,interneuron
26321,AIAR,ASIR,2.0,interneuron,sensory
26325,AIAR,AWAR,4.0,interneuron,sensory
26327,AIAR,ASGR,5.0,interneuron,sensory
26331,AIAR,ASER,5.0,interneuron,sensory
26336,AIAR,AWCL,6.0,interneuron,sensory
26337,AIAR,AWCR,6.0,interneuron,sensory
26339,AIAR,ASKR,1.0,interneuron,sensory
26343,AIAR,ADLR,10.0,interneuron,sensory
26414,AIAR,AIAR,1.0,interneuron,interneuron
26418,AIAR,AIZR,2.0,interneuron,interneuron
26424,AIAR,ADAR,4.0,interneuron,interneuron
26426,AIAR,RIFR,10.0,interneuron,interneuron
26449,AIAR,AIBR,33.0,interneuron,interneuron
26612,AUAL,ADFL,1.0,interneuron,sensory
26625,AUAL,BAGR,3.0,interneuron,sensory
26626,AUAL,URXL,1.0,interneuron,sensory
26644,AUAL,DVA,2.0,interneuron,sensory
26691,AUAL,AIYL,1.0,interneuron,interneuron
26697,AUAL,AIZL,2.0,interneuron,interneuron
26722,AUAL,RIBL,35.0,interneuron,interneuron
26729,AUAL,AIBR,1.0,interneuron,interneuron
26743,AUAL,AVDR,2.0,interneuron,interneuron
26747,AUAL,RIAL,21.0,interneuron,interneuron
26751,AUAL,AVEL,9.0,interneuron,interneuron
26758,AUAL,AVAL,11.0,interneuron,interneuron
26904,AUAR,BAGL,1.0,interneuron,sensory
26907,AUAR,URXR,5.0,interneuron,sensory
26963,AUAR,AINL,1.0,interneuron,interneuron
26964,AUAR,AINR,1.0,interneuron,interneuron
26972,AUAR,AIYR,1.0,interneuron,interneuron
26978,AUAR,AIZR,2.0,interneuron,interneuron
27003,AUAR,RIBR,31.0,interneuron,interneuron
27028,AUAR,RIAR,22.0,interneuron,interneuron
27032,AUAR,AVER,13.0,interneuron,interneuron
27039,AUAR,AVAR,3.0,interneuron,interneuron
27170,AIZL,ASEL,4.0,interneuron,sensory
27172,AIZL,ADFL,1.0,interneuron,sensory
27174,AIZL,AFDL,1.0,interneuron,sensory
27177,AIZL,AWCR,2.0,interneuron,sensory
27204,AIZL,DVA,1.0,interneuron,sensory
27227,AIZL,URYDL,3.0,interneuron,sensory
27253,AIZL,AIAL,12.0,interneuron,interneuron
27284,AIZL,RIGL,4.0,interneuron,interneuron
27288,AIZL,AIBL,10.0,interneuron,interneuron
27289,AIZL,AIBR,53.0,interneuron,interneuron
27291,AIZL,RICR,11.0,interneuron,interneuron
27297,AIZL,AVKR,4.0,interneuron,interneuron
27307,AIZL,RIAL,29.0,interneuron,interneuron
27309,AIZL,RIML,35.0,interneuron,interneuron
27311,AIZL,AVEL,3.0,interneuron,interneuron
27312,AIZL,AVER,26.0,interneuron,interneuron
27347,AIZL,SMDVL,3.0,interneuron,motorneuron
27349,AIZL,SMBDL,24.0,interneuron,motorneuron
27351,AIZL,SMBVL,21.0,interneuron,motorneuron
27445,AIZR,AWAR,1.0,interneuron,sensory
27451,AIZR,ASER,2.0,interneuron,sensory
27453,AIZR,ADFR,1.0,interneuron,sensory
27457,AIZR,AWCR,2.0,interneuron,sensory
27484,AIZR,DVA,3.0,interneuron,sensory
27534,AIZR,AIAR,5.0,interneuron,interneuron
27568,AIZR,AIBL,50.0,interneuron,interneuron
27569,AIZR,AIBR,3.0,interneuron,interneuron
27588,AIZR,RIAR,25.0,interneuron,interneuron
27590,AIZR,RIMR,34.0,interneuron,interneuron
27591,AIZR,AVEL,28.0,interneuron,interneuron
27592,AIZR,AVER,1.0,interneuron,interneuron
27626,AIZR,SMDDR,4.0,interneuron,motorneuron
27630,AIZR,SMBDR,17.0,interneuron,motorneuron
27632,AIZR,SMBVR,10.0,interneuron,motorneuron
27638,AIZR,SIADR,1.0,interneuron,motorneuron
27783,RIS,CEPDL,4.0,interneuron,sensory
27784,RIS,CEPDR,1.0,interneuron,sensory
27785,RIS,CEPVL,7.0,interneuron,sensory
27786,RIS,CEPVR,4.0,interneuron,sensory
27788,RIS,URYDR,1.0,interneuron,sensory
27790,RIS,URYVR,5.0,interneuron,sensory
27792,RIS,OLLR,5.0,interneuron,sensory
27819,RIS,RIS,3.0,interneuron,interneuron
27842,RIS,RIBL,8.0,interneuron,interneuron
27843,RIS,RIBR,18.0,interneuron,interneuron
27856,RIS,AVKL,6.0,interneuron,interneuron
27857,RIS,AVKR,13.0,interneuron,interneuron
27864,RIS,AVL,9.0,interneuron,interneuron
27869,RIS,RIML,10.0,interneuron,interneuron
27870,RIS,RIMR,15.0,interneuron,interneuron
27871,RIS,AVEL,17.0,interneuron,interneuron
27872,RIS,AVER,18.0,interneuron,interneuron
27891,RIS,RMEV,3.0,interneuron,motorneuron
27892,RIS,RMDDL,1.0,interneuron,motorneuron
27893,RIS,RMDDR,1.0,interneuron,motorneuron
27894,RIS,RMDL,10.0,interneuron,motorneuron
27895,RIS,RMDR,16.0,interneuron,motorneuron
27905,RIS,SMDDL,1.0,interneuron,motorneuron
27906,RIS,SMDDR,6.0,interneuron,motorneuron
27907,RIS,SMDVL,1.0,interneuron,motorneuron
27908,RIS,SMDVR,1.0,interneuron,motorneuron
28003,ALA,ASJR,4.0,interneuron,sensory
28143,ALA,AVDR,1.0,interneuron,interneuron
28148,ALA,RIAR,2.0,interneuron,interneuron
28151,ALA,AVEL,8.0,interneuron,interneuron
28152,ALA,AVER,4.0,interneuron,interneuron
28175,ALA,RMDR,3.0,interneuron,motorneuron
28282,PVQL,ASJL,3.0,interneuron,sensory
28284,PVQL,AWAL,1.0,interneuron,sensory
28298,PVQL,ASKL,12.0,interneuron,sensory
28373,PVQL,AIAL,10.0,interneuron,interneuron
28393,PVQL,AVHR,1.0,interneuron,interneuron
28394,PVQL,PVPL,1.0,interneuron,interneuron
28406,PVQL,RMGL,1.0,interneuron,interneuron
28552,PVQL,HSNL,3.0,interneuron,motorneuron
28553,PVQL,HSNR,6.0,interneuron,motorneuron
28562,PVQR,ASJL,1.0,interneuron,sensory
28565,PVQR,AWAR,4.0,interneuron,sensory
28571,PVQR,ASER,2.0,interneuron,sensory
28579,PVQR,ASKR,6.0,interneuron,sensory
28646,PVQR,AIMR,2.0,interneuron,interneuron
28653,PVQR,AIAL,1.0,interneuron,interneuron
28654,PVQR,AIAR,12.0,interneuron,interneuron
28666,PVQR,RIFR,4.0,interneuron,interneuron
28671,PVQR,AVFR,1.0,interneuron,interneuron
28687,PVQR,RMGR,1.0,interneuron,interneuron
28698,PVQR,DVC,1.0,interneuron,interneuron
28701,PVQR,PVT,1.0,interneuron,interneuron
28704,PVQR,AVL,2.0,interneuron,interneuron
28717,PVQR,AVBR,1.0,interneuron,interneuron
28862,ADAL,ADLL,2.0,interneuron,sensory
28866,ADAL,URXL,2.0,interneuron,sensory
28933,ADAL,AIAL,2.0,interneuron,interneuron
28943,ADAL,ADAL,6.0,interneuron,interneuron
28954,ADAL,PVPL,1.0,interneuron,interneuron
28968,ADAL,AIBL,2.0,interneuron,interneuron
28969,ADAL,AIBR,2.0,interneuron,interneuron
28970,ADAL,RICL,3.0,interneuron,interneuron
28971,ADAL,RICR,1.0,interneuron,interneuron
28980,ADAL,AVJR,11.0,interneuron,interneuron
28982,ADAL,AVDL,1.0,interneuron,interneuron
28983,ADAL,AVDR,2.0,interneuron,interneuron
28989,ADAL,RIML,9.0,interneuron,interneuron
28991,ADAL,AVEL,3.0,interneuron,interneuron
28996,ADAL,AVBL,5.0,interneuron,interneuron
28997,ADAL,AVBR,21.0,interneuron,interneuron
28998,ADAL,AVAL,3.0,interneuron,interneuron
28999,ADAL,AVAR,7.0,interneuron,interneuron
29002,ADAL,RIPL,4.0,interneuron,interneuron
29006,ADAL,URAVL,1.0,interneuron,motorneuron
29028,ADAL,SMDVR,3.0,interneuron,motorneuron
29141,ADAR,ASHR,2.0,interneuron,sensory
29147,ADAR,URXR,2.0,interneuron,sensory
29188,ADAR,URYDR,2.0,interneuron,sensory
29226,ADAR,RIFR,1.0,interneuron,interneuron
29229,ADAR,PVR,6.0,interneuron,interneuron
29248,ADAR,AIBL,1.0,interneuron,interneuron
29249,ADAR,AIBR,3.0,interneuron,interneuron
29259,ADAR,AVJL,13.0,interneuron,interneuron
29262,ADAR,AVDL,2.0,interneuron,interneuron
29263,ADAR,AVDR,3.0,interneuron,interneuron
29270,ADAR,RIMR,15.0,interneuron,interneuron
29271,ADAR,AVEL,1.0,interneuron,interneuron
29276,ADAR,AVBL,8.0,interneuron,interneuron
29277,ADAR,AVBR,15.0,interneuron,interneuron
29279,ADAR,AVAR,8.0,interneuron,interneuron
29283,ADAR,RIPR,9.0,interneuron,interneuron
29299,ADAR,RIVR,5.0,interneuron,motorneuron
29307,ADAR,SMDVL,1.0,interneuron,motorneuron
29436,RIFL,ALML,5.0,interneuron,sensory
29513,RIFL,AVHR,1.0,interneuron,interneuron
29514,RIFL,PVPL,8.0,interneuron,interneuron
29540,RIFL,AVJR,8.0,interneuron,interneuron
29549,RIFL,RIML,7.0,interneuron,interneuron
29556,RIFL,AVBL,26.0,interneuron,interneuron
29557,RIFL,AVBR,1.0,interneuron,interneuron
29689,RIFR,AWBR,2.0,interneuron,sensory
29701,RIFR,ASHR,6.0,interneuron,sensory
29703,RIFR,ADLR,1.0,interneuron,sensory
29707,RIFR,URXR,3.0,interneuron,sensory
29746,RIFR,CEPVR,2.0,interneuron,sensory
29777,RIFR,AIZL,1.0,interneuron,interneuron
29785,RIFR,RIFL,1.0,interneuron,interneuron
29790,RIFR,AVFL,1.0,interneuron,interneuron
29795,RIFR,PVPR,6.0,interneuron,interneuron
29819,RIFR,AVJL,2.0,interneuron,interneuron
29820,RIFR,AVJR,2.0,interneuron,interneuron
29828,RIFR,RIAR,1.0,interneuron,interneuron
29830,RIFR,RIMR,10.0,interneuron,interneuron
29836,RIFR,AVBL,1.0,interneuron,interneuron
29837,RIFR,AVBR,35.0,interneuron,interneuron
29840,RIFR,PVCL,1.0,interneuron,interneuron
29841,RIFR,PVCR,1.0,interneuron,interneuron
29843,RIFR,RIPR,2.0,interneuron,interneuron
29952,RIFR,HSNL,2.0,interneuron,motorneuron
29953,RIFR,HSNR,3.0,interneuron,motorneuron
29996,BDUL,ALML,1.0,interneuron,sensory
30007,BDUL,ADEL,6.0,interneuron,sensory
30063,BDUL,ADAL,2.0,interneuron,interneuron
30065,BDUL,RIFL,2.0,interneuron,interneuron
30072,BDUL,AVHL,2.0,interneuron,interneuron
30078,BDUL,PVNL,2.0,interneuron,interneuron
30079,BDUL,PVNR,4.0,interneuron,interneuron
30086,BDUL,RMGL,3.0,interneuron,interneuron
30092,BDUL,SAADL,3.0,interneuron,interneuron
30100,BDUL,AVJR,2.0,interneuron,interneuron
30124,BDUL,URADL,3.0,interneuron,motorneuron
30232,BDUL,HSNL,3.0,interneuron,motorneuron
30272,BDUR,SDQL,2.0,interneuron,sensory
30277,BDUR,ALMR,4.0,interneuron,sensory
30288,BDUR,ADER,4.0,interneuron,sensory
30306,BDUR,CEPVR,1.0,interneuron,sensory
30352,BDUR,AVHL,2.0,interneuron,interneuron
30358,BDUR,PVNL,11.0,interneuron,interneuron
30359,BDUR,PVNR,5.0,interneuron,interneuron
30379,BDUR,AVJL,5.0,interneuron,interneuron
30397,BDUR,AVBR,1.0,interneuron,interneuron
30398,BDUR,AVAL,7.0,interneuron,interneuron
30400,BDUR,PVCL,3.0,interneuron,interneuron
30405,BDUR,URADR,3.0,interneuron,motorneuron
30513,BDUR,HSNR,8.0,interneuron,motorneuron
30553,PVR,SDQR,5.0,interneuron,sensory
30557,PVR,ALMR,2.0,interneuron,sensory
30564,PVR,DVA,2.0,interneuron,sensory
30586,PVR,CEPVR,2.0,interneuron,sensory
30598,PVR,IL1DR,5.0,interneuron,sensory
30601,PVR,IL1VL,9.0,interneuron,sensory
30602,PVR,IL1VR,9.0,interneuron,sensory
30624,PVR,ADAR,1.0,interneuron,interneuron
30629,PVR,PVR,1.0,interneuron,interneuron
30656,PVR,AVKL,1.0,interneuron,interneuron
30659,PVR,AVJL,11.0,interneuron,interneuron
30660,PVR,AVJR,5.0,interneuron,interneuron
30676,PVR,AVBL,17.0,interneuron,interneuron
30677,PVR,AVBR,17.0,interneuron,interneuron
30680,PVR,PVCL,4.0,interneuron,interneuron
30682,PVR,RIPL,16.0,interneuron,interneuron
30683,PVR,RIPR,19.0,interneuron,interneuron
30684,PVR,URADL,3.0,interneuron,motorneuron
30885,AVFL,AIML,1.0,interneuron,interneuron
30901,AVFL,PVQL,1.0,interneuron,interneuron
30902,AVFL,PVQR,1.0,interneuron,interneuron
30905,AVFL,RIFL,1.0,interneuron,interneuron
30906,AVFL,RIFR,1.0,interneuron,interneuron
30911,AVFL,AVFR,12.0,interneuron,interneuron
30912,AVFL,AVHL,4.0,interneuron,interneuron
30913,AVFL,AVHR,1.0,interneuron,interneuron
30918,AVFL,PVNL,1.0,interneuron,interneuron
30939,AVFL,AVJL,2.0,interneuron,interneuron
30944,AVFL,AVL,5.0,interneuron,interneuron
30956,AVFL,AVBL,4.0,interneuron,interneuron
30957,AVFL,AVBR,1.0,interneuron,interneuron
30991,AVFL,SMBVL,1.0,interneuron,motorneuron
31072,AVFL,HSNL,2.0,interneuron,motorneuron
31073,AVFL,HSNR,3.0,interneuron,motorneuron
31101,AVFR,ASHR,1.0,interneuron,sensory
31165,AVFR,AIML,1.0,interneuron,interneuron
31173,AVFR,AIAL,1.0,interneuron,interneuron
31181,AVFR,PVQL,2.0,interneuron,interneuron
31190,AVFR,AVFL,7.0,interneuron,interneuron
31192,AVFR,AVHL,3.0,interneuron,interneuron
31193,AVFR,AVHR,3.0,interneuron,interneuron
31195,AVFR,PVPR,1.0,interneuron,interneuron
31206,AVFR,RMGL,1.0,interneuron,interneuron
31219,AVFR,AVJL,5.0,interneuron,interneuron
31220,AVFR,AVJR,1.0,interneuron,interneuron
31236,AVFR,AVBL,6.0,interneuron,interneuron
31237,AVFR,AVBR,6.0,interneuron,interneuron
31238,AVFR,AVAL,1.0,interneuron,interneuron
31241,AVFR,PVCR,1.0,interneuron,interneuron
31252,AVFR,RMDDL,1.0,interneuron,motorneuron
31352,AVFR,HSNL,4.0,interneuron,motorneuron
31353,AVFR,HSNR,3.0,interneuron,motorneuron
31369,AVHL,AWBR,3.0,interneuron,sensory
31373,AVHL,ADFR,5.0,interneuron,sensory
31381,AVHL,ASHR,1.0,interneuron,sensory
31450,AVHL,RIR,2.0,interneuron,interneuron
31462,AVHL,PVQR,3.0,interneuron,interneuron
31466,AVHL,RIFR,1.0,interneuron,interneuron
31468,AVHL,BDUR,1.0,interneuron,interneuron
31470,AVHL,AVFL,1.0,interneuron,interneuron
31471,AVHL,AVFR,5.0,interneuron,interneuron
31473,AVHL,AVHR,1.0,interneuron,interneuron
31474,AVHL,PVPL,1.0,interneuron,interneuron
31475,AVHL,PVPR,2.0,interneuron,interneuron
31499,AVHL,AVJL,4.0,interneuron,interneuron
31500,AVHL,AVJR,1.0,interneuron,interneuron
31502,AVHL,AVDL,1.0,interneuron,interneuron
31510,AVHL,RIMR,1.0,interneuron,interneuron
31516,AVHL,AVBL,2.0,interneuron,interneuron
31517,AVHL,AVBR,1.0,interneuron,interneuron
31519,AVHL,AVAR,1.0,interneuron,interneuron
31550,AVHL,SMBDR,4.0,interneuron,motorneuron
31552,AVHL,SMBVR,4.0,interneuron,motorneuron
31648,AVHR,AWBL,1.0,interneuron,sensory
31659,AVHR,ASKR,1.0,interneuron,sensory
31663,AVHR,ADLR,3.0,interneuron,sensory
31674,AVHR,AQR,1.0,interneuron,sensory
31684,AVHR,DVA,1.0,interneuron,sensory
31730,AVHR,RIR,8.0,interneuron,interneuron
31750,AVHR,AVFL,2.0,interneuron,interneuron
31751,AVHR,AVFR,2.0,interneuron,interneuron
31752,AVHR,AVHL,1.0,interneuron,interneuron
31754,AVHR,PVPL,9.0,interneuron,interneuron
31764,AVHR,RIGL,1.0,interneuron,interneuron
31780,AVHR,AVJR,5.0,interneuron,interneuron
31783,AVHR,AVDR,1.0,interneuron,interneuron
31796,AVHR,AVBL,3.0,interneuron,interneuron
31797,AVHR,AVBR,1.0,interneuron,interneuron
31798,AVHR,AVAL,1.0,interneuron,interneuron
31829,AVHR,SMBDL,3.0,interneuron,motorneuron
31831,AVHR,SMBVL,1.0,interneuron,motorneuron
31954,PVPL,AQR,8.0,interneuron,sensory
32010,PVPL,RIR,1.0,interneuron,interneuron
32023,PVPL,ADAL,1.0,interneuron,interneuron
32033,PVPL,AVHR,3.0,interneuron,interneuron
32044,PVPL,RIGL,3.0,interneuron,interneuron
32063,PVPL,AVDR,3.0,interneuron,interneuron
32076,PVPL,AVBL,13.0,interneuron,interneuron
32077,PVPL,AVBR,12.0,interneuron,interneuron
32078,PVPL,AVAL,4.0,interneuron,interneuron
32079,PVPL,AVAR,3.0,interneuron,interneuron
32080,PVPL,PVCL,3.0,interneuron,interneuron
32081,PVPL,PVCR,9.0,interneuron,interneuron
32213,PVPR,ADFR,2.0,interneuron,sensory
32221,PVPR,ASHR,2.0,interneuron,sensory
32227,PVPR,URXR,1.0,interneuron,sensory
32234,PVPR,AQR,5.0,interneuron,sensory
32302,PVPR,PVQR,1.0,interneuron,interneuron
32312,PVPR,AVHL,3.0,interneuron,interneuron
32325,PVPR,RIGR,2.0,interneuron,interneuron
32338,PVPR,DVC,3.0,interneuron,interneuron
32339,PVPR,AVJL,2.0,interneuron,interneuron
32344,PVPR,AVL,4.0,interneuron,interneuron
32348,PVPR,RIAR,2.0,interneuron,interneuron
32350,PVPR,RIMR,1.0,interneuron,interneuron
32356,PVPR,AVBL,8.0,interneuron,interneuron
32357,PVPR,AVBR,11.0,interneuron,interneuron
32358,PVPR,AVAL,1.0,interneuron,interneuron
32359,PVPR,AVAR,5.0,interneuron,interneuron
32360,PVPR,PVCL,6.0,interneuron,interneuron
32361,PVPR,PVCR,13.0,interneuron,interneuron
32473,PVPR,HSNR,2.0,interneuron,motorneuron
33147,PVNL,BDUL,5.0,interneuron,interneuron
33148,PVNL,BDUR,2.0,interneuron,interneuron
33155,PVNL,PVPR,1.0,interneuron,interneuron
33159,PVNL,PVNR,9.0,interneuron,interneuron
33179,PVNL,AVJL,6.0,interneuron,interneuron
33180,PVNL,AVJR,8.0,interneuron,interneuron
33181,PVNL,PVT,6.0,interneuron,interneuron
33182,PVNL,AVDL,7.0,interneuron,interneuron
33183,PVNL,AVDR,6.0,interneuron,interneuron
33184,PVNL,AVL,1.0,interneuron,interneuron
33197,PVNL,AVBR,2.0,interneuron,interneuron
33198,PVNL,AVAL,6.0,interneuron,interneuron
33200,PVNL,PVCL,5.0,interneuron,interneuron
33346,PVNR,URXL,2.0,interneuron,sensory
33356,PVNR,ALML,2.0,interneuron,sensory
33383,PVNR,CEPDL,2.0,interneuron,sensory
33408,PVNR,URBL,2.0,interneuron,interneuron
33427,PVNR,BDUL,1.0,interneuron,interneuron
33429,PVNR,PVR,1.0,interneuron,interneuron
33439,PVNR,PVNR,1.0,interneuron,interneuron
33459,PVNR,AVJL,1.0,interneuron,interneuron
33460,PVNR,AVJR,1.0,interneuron,interneuron
33461,PVNR,PVT,3.0,interneuron,interneuron
33462,PVNR,AVDL,1.0,interneuron,interneuron
33463,PVNR,AVDR,2.0,interneuron,interneuron
33464,PVNR,AVL,3.0,interneuron,interneuron
33471,PVNR,AVEL,5.0,interneuron,interneuron
33477,PVNR,AVBR,1.0,interneuron,interneuron
33478,PVNR,AVAL,5.0,interneuron,interneuron
33481,PVNR,PVCR,2.0,interneuron,interneuron
33593,PVNR,HSNR,1.0,interneuron,motorneuron
34185,RIBL,BAGR,3.0,interneuron,sensory
34225,RIBL,CEPVL,5.0,interneuron,sensory
34227,RIBL,URYDL,3.0,interneuron,sensory
34255,RIBL,AUAL,9.0,interneuron,interneuron
34259,RIBL,RIS,5.0,interneuron,interneuron
34284,RIBL,RIGL,1.0,interneuron,interneuron
34289,RIBL,AIBR,8.0,interneuron,interneuron
34298,RIBL,DVC,1.0,interneuron,interneuron
34303,RIBL,AVDR,4.0,interneuron,interneuron
34307,RIBL,RIAL,6.0,interneuron,interneuron
34309,RIBL,RIML,1.0,interneuron,interneuron
34311,RIBL,AVEL,9.0,interneuron,interneuron
34312,RIBL,AVER,14.0,interneuron,interneuron
34317,RIBL,AVBR,1.0,interneuron,interneuron
34318,RIBL,AVAL,5.0,interneuron,interneuron
34335,RIBL,RMDR,1.0,interneuron,motorneuron
34348,RIBL,SMDVR,6.0,interneuron,motorneuron
34464,RIBR,BAGL,8.0,interneuron,sensory
34510,RIBR,URYVR,2.0,interneuron,sensory
34512,RIBR,OLLR,1.0,interneuron,sensory
34523,RIBR,AINL,1.0,interneuron,interneuron
34527,RIBR,RIH,2.0,interneuron,interneuron
